Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Special Apartment Happy Moons,"Sabayil , Baku",Appartement - Vue sur Mer,"3 lits (2 très grands lits doubles, 1 canapé-lit)","8,8",5 expériences vécues,"1 nuit, 1 adulte",,€ 110
View Nizami Street Chapman Taylor Baku,"Nasimi, Baku",Appartement avec Balcon,"4 lits (3 très grands lits doubles, 1 canapé-lit)","9,7",4 expériences vécues,"1 nuit, 1 adulte",,€ 71
Azalea Hotel Baku,Baku,Suite Junior avec Balcon,"2 lits (1 lit simple, 1 grand lit double)","7,8",76 expériences vécues,"1 nuit, 1 adulte",,€ 44€ 39-10 %
Pilot City Hotel Baku,"Yasamal , Baku",Chambre Double Standard,1 lit double,"8,1",38 expériences vécues,"1 nuit, 1 adulte",,€ 29
MidCity Hotel,"Sabayil , Baku",Chambre Double Deluxe avec Douche,"2 lits (1 lit simple, 1 grand lit double)","9,0",264 expériences vécues,"1 nuit, 1 adulte",,€ 44
Rusel Hotel,Baku,Chambre Double,1 lit double,"8,7",113 expériences vécues,"1 nuit, 1 adulte",,€ 55
Khazri Villa,"Sabayil , Baku",Villa - Vue sur Mer,"6 lits (4 lits doubles, 2 canapés-lits)","8,2",5 expériences vécues,"1 nuit, 1 adulte",,€ 217
Consul Hotel,Baku,Chambre Simple Standard,1 lit simple,"7,9",124 expériences vécues,"1 nuit, 1 adulte",,€ 18
VIP APARTAMENT NIZAMI STREET,"Sabayil , Baku",Studio,"4 lits (3 très grands lits doubles, 1 canapé-lit)","7,0",13 expériences vécues,"1 nuit, 1 adulte",,€ 89
Atlas Hotel Baku,Baku,Chambre Lits Jumeaux,2 lits simples,"7,9",223 expériences vécues,"1 nuit, 1 adulte",,€ 41
Luxary Home VIP Flora inn,"Nasimi, Baku",Appartement,"6 lits (3 très grands lits doubles, 3 canapés-lits)","8,0",3 expériences vécues,"1 nuit, 1 adulte",,€ 159
VIP Apartment PANAMERA,"Nasimi, Baku",Appartement - Vue sur Mer,Hébergement géré par un particulier,"7,0",5 expériences vécues,"1 nuit, 1 adulte",,€ 99
Regal Inn Badamdar Hotel,"Sabayil , Baku",Chambre Lit King-Size Deluxe,"2 lits (1 très grand lit double, 1 grand lit double)","8,3",213 expériences vécues,"1 nuit, 1 adulte",,€ 37
La Corne Hotel Baku,Baku,Chambre Double Standard,1 lit double,"8,2",11 expériences vécues,"1 nuit, 1 adulte",,€ 54
Apartments by Passage Hotel,"Yasamal , Baku",Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,4",36 expériences vécues,"1 nuit, 1 adulte",,€ 116€ 82-29 %
Special Apartment VIP HILTTON,"Nasimi, Baku",Appartement - Vue sur Mer,"4 lits (3 très grands lits doubles, 1 canapé-lit)","8,5",6 expériences vécues,"1 nuit, 1 adulte",,€ 140
