Titre,Avis,Type,Price
 Pasta!,98 avis,"Italienne, Méditerranéenne",€€-€€€
 20e20 Osteria Enoteca,628 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Benso,1 272 avis,"Italienne, Pizza",€€-€€€
 200 Gradi,3 460 avis,"Italienne, Bar à bières",€
 Ganesha India,528 avis,Indienne,€€-€€€
 Habemus pinsa,524 avis,"Italienne, Pizza",€
 Controluce,786 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante da Romolo alla Mole Adriana,1 567 avis,Italienne,€€-€€€
 Waraku,780 avis,"Japonaise, Asiatique",€€-€€€
 Osteria 22quattro,812 avis,"Italienne, Méditerranéenne",€€-€€€
 Cambio Trastevere,343 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Cucina del Mercato,130 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Wine Bar De' Penitenzieri,649 avis,"Italienne, Bar",€€-€€€
 Ristorante Puntarella,276 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 That's Amore Restaurant by Fabio Bongianni,8 217 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante St. Ana,1 283 avis,"Romana, Latium",€€-€€€
 Popina Trattoria,161 avis,"Italienne, Méditerranéenne",€€-€€€
 Ma che siete venuti a fa,776 avis,"Bar à bières, Pub",€
 Osteria Corsetti 1921,1 389 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Rifugio Romano,2 238 avis,-,Menu
 Er Faciolaro,2 467 avis,"Italienne, Romana",€€-€€€
 Ristorante Palmieri,546 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Da Tonino,2 184 avis,"Italienne, Méditerranéenne",€
 Spirito Divino,1 224 avis,"Italienne, Méditerranéenne",€€€€
 Il Convivio Troiani,799 avis,"Italienne, Méditerranéenne",€€€€
 Stadlin,327 avis,"Italienne, Bar à bières",€€-€€€
 La Nduja,2 406 avis,"Pizza, Barbecue/Grillades",€€-€€€
 Hostaria Ago e Lillo Roma,1 122 avis,"Italienne, Pizza",€€-€€€
 Elle Effe Restaurant,905 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
 Il Giardino. Antica Osteria 1909,1 270 avis,"Italienne, Méditerranéenne",€€-€€€
 Olio d'Oliva,326 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Achille al Pantheon,1 790 avis,"Italienne, Méditerranéenne",€
 Restaurant Pizzeria Golfo di Napoli,477 avis,"Italienne, Pizza",€€-€€€
 Bistrot del Mare,366 avis,"Italienne, Fruits de mer et poisson",€€€€
 Le Grondici,655 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Meat,595 avis,"Italienne, Méditerranéenne",€€-€€€
 Fiaschetteria Marini,591 avis,"Italienne, Méditerranéenne",€
 La Trattoriola di Luca,1 092 avis,"Italienne, Méditerranéenne",€€-€€€
 Altrogiro,362 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Sciue Sciue,1 237 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria Numerosette,585 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 L'Insalata Ricca - Trastevere,311 avis,"Italienne, Pizza",€€-€€€
 Enoteca e Taverna Capranica,792 avis,"Italienne, Méditerranéenne",€€-€€€
 Mozzichi Prêt-à-porter,66 avis,"Pub, Brasserie gastronomique",€€-€€€
 Antico Mulino a Vejo,325 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Pratolina,2 204 avis,"Méditerranéenne, Romana",€€-€€€
 Ristorante Mazze,486 avis,"Italienne, Méditerranéenne",€€-€€€
 Maybu - Margaritas y Burritos Via Candia,336 avis,"Mexicaine, Latino",€
 Taverna Angelica,692 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Makasar Bistrot,385 avis,"Italienne, Bar à bières",€€-€€€
 Trattoria della Stampa,502 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante La Tavernetta 48,1 773 avis,"Italienne, Romana",€€-€€€
 Trattoria Strozzaquintino,503 avis,Méditerranéenne,€€-€€€
 Forno Da Milvio,715 avis,"Italienne, Pizza",€
 Giulia Restaurant,231 avis,"Italienne, Fruits de mer et poisson",€€€€
 Antico Arco,1 753 avis,"Italienne, Méditerranéenne",€€€€
 Mastro Pizza & Ciccia,1 910 avis,"Pizza, Grillades",€€-€€€
 Trattoria Sapori di Casa,1 206 avis,"Italienne, Pizza",€€-€€€
 Bistrot Luce,217 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Bernini,1 634 avis,-,Menu
 Bar San Calisto,730 avis,Café,€
 Hosteria Del Moro Da Tony,1 990 avis,"Italienne, Pizza",€€-€€€
 Ristorante Divo Food & Drinks,605 avis,"Italienne, Américaine",€€-€€€
 The Burger Factory,645 avis,"Américaine, Barbecue/Grillades",€€-€€€
 Polpetta Gazometro,1 039 avis,"Italienne, Méditerranéenne",€€-€€€
 Piccolo Buco,3 730 avis,"Italienne, Pizza",€€-€€€
 Margot,909 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Pecora Pazza,501 avis,"Italienne, Pizza",€€-€€€
 Casa del Gusto,256 avis,"Italienne, Pizza",€€-€€€
 Trapizzino Trilussa,567 avis,"Italienne, Cuisine de rue (street food)",€
 Da Fabrizio al 56,334 avis,"Italienne, Méditerranéenne",€€-€€€
 Bombay Indian Restaurant,484 avis,"Indienne, Asiatique",€€-€€€
 Astemio Wine & Food,392 avis,"Italienne, Méditerranéenne",€€-€€€
 DEROMA Farine Romane,353 avis,"Italienne, Pizza",€€-€€€
 Alle fratte di trastevere,2 316 avis,"Italienne, Pizza",€€-€€€
 Papa Rex,1 732 avis,"Italienne, Pizza",€€-€€€
 Antica Hostaria Romanesca,1 317 avis,"Italienne, Méditerranéenne",€€-€€€
 Mangia e Trevi,293 avis,"Italienne, Pizza",€€-€€€
 Er Macellaio,2 802 avis,"Italienne, Américaine",€€-€€€
 Casa Bleve,1 086 avis,"Italienne, Méditerranéenne",€€€€
 Trattoria Valentino,442 avis,"Italienne, Méditerranéenne",€€-€€€
 I Belcastro,450 avis,"Pizza, Napolitaine",€
 Pork'n'Roll Pub,850 avis,"Italienne, Bar à bières",€
 Ristorante Pizzeria i Fratelli,1 675 avis,"Italienne, Pizza",€€-€€€
 Pasquino San Lorenzo,723 avis,"Italienne, Pizza",€€-€€€
 Le Delizie degli Angeli,353 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il Marchese del Grill,714 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante San Carlo,396 avis,"Fruits de mer et poisson, Moderne",€€-€€€
 La Scaletta,2 003 avis,"Italienne, Pizza",€
 Ristorante Mino,875 avis,"Italienne, Méditerranéenne",€€-€€€
 La Piccola Toscana,432 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il Porto Di Ripetta,1 235 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Al Viminale,777 avis,"Italienne, Méditerranéenne",€€-€€€
 Gainn,375 avis,"Asiatique, Coréenne",€€-€€€
 Sushisen,2 172 avis,"Japonaise, Saine",€€-€€€
 Le Bistrot,741 avis,"Italienne, Méditerranéenne",€€-€€€
 Locanda Giulietta e Romeo,1 652 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Acqua & Farina Pizzeria,135 avis,"Italienne, Pizza",€
 La Locanda,1 508 avis,"Pizza, Fruits de mer et poisson",€€-€€€
 Il Falchetto,2 018 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Fatti Di Farina Torpignattara ,440 avis,"Italienne, Pizza",€€-€€€
 Interno 92,612 avis,"Italienne, Steakhouse",€€-€€€
 Magno,300 avis,"Italienne, Bar",€€-€€€
 Il Boncompagni,840 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Da Massi,2 223 avis,"Italienne, Méditerranéenne",€€-€€€
 Hosteria La Stazione,770 avis,"Italienne, Romana",€€-€€€
 edera - Food Hub,241 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Livello1,705 avis,"Italienne, Fruits de mer et poisson",€€€€
 Ristorante Jole,125 avis,"Italienne, Méditerranéenne",€€-€€€
 Panino Sistino,235 avis,"Italienne, Restauration rapide",€
 BANCO 36 Wine Bar & Restaurant,363 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Da Settimio,1 142 avis,"Italienne, Méditerranéenne",€€-€€€
 Forno Campo de' Fiori,2 047 avis,"Italienne, Pizza",€
 Bisteccheria da Mario,477 avis,"Italienne, Steakhouse",€€-€€€
 Sto Bene Roma,171 avis,"Italienne, Pizza",€
 L'Angolo Divino,554 avis,"Méditerranéenne, Européenne",€€-€€€
 Little Tripoli,248 avis,"Italienne, Méditerranéenne",€€-€€€
 I Panizzeri,992 avis,"Italienne, Pizza",€
 Status Quo,71 avis,"Italienne, Méditerranéenne",€€-€€€
 Hosteria Romana,3 458 avis,"Italienne, Méditerranéenne",€€-€€€
 Osteria Dal 1931,371 avis,"Italienne, Méditerranéenne",€
 Il Tarallo,383 avis,"Italienne, Méditerranéenne",€€-€€€
 Etienne Roma,211 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Artemis,385 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria Pesce Fritto e Baccala,689 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Agriturismo San Germano,109 avis,"Italienne, Méditerranéenne",€€-€€€
 Trattoria Monti,1 423 avis,"Italienne, Méditerranéenne",€€-€€€
 Aroma Osteria Flaminio,380 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Ciambella,1 254 avis,"Italienne, Romana",€€-€€€
 Ristorante Taberna Patrizi e Plebei,3 018 avis,"Italienne, Pizza",€€-€€€
 Bottega Trattoria De Santis,733 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Al Cantuccio da Carla e Mirella,323 avis,"Italienne, Méditerranéenne",€€€€
 La Taverna dei Monti,2 949 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Magazzino Scipioni,324 avis,"Italienne, Méditerranéenne",€€-€€€
 Made in Food,249 avis,"Italienne, Américaine",€€-€€€
 Pizzium - Roma Via Alessandria,65 avis,"Italienne, Pizza",€€-€€€
 Target,1 854 avis,"Italienne, Méditerranéenne",€€-€€€
 Dalla Padella alla Brace,547 avis,"Italienne, Steakhouse",€€-€€€
 Mabe,286 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Le Quattro Monete,713 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 I Belloni,1 076 avis,"Italienne, Méditerranéenne",€€-€€€
 Terra di Siena,774 avis,"Italienne, Méditerranéenne",€€-€€€
 Birreria Marconi,672 avis,"Italienne, Bar",€€-€€€
 Pizza dai Cinque,454 avis,"Italienne, Pizza",€
 Taverna Ripetta,443 avis,"Italienne, Romana",€€-€€€
 Casetta di Trastevere,3 210 avis,"Italienne, Pizza",€
 Cus Cus,288 avis,"Italienne, Fruits de mer et poisson",€
 La Tavernaccia,1 174 avis,"Italienne, Pizza",€€-€€€
 Gran Caffe Rossi Martini,1 837 avis,"Café, Méditerranéenne",€€-€€€
 L'altra Osteria,157 avis,"Italienne, Méditerranéenne",€€-€€€
 L'Antica Fraschetta,1 195 avis,"Italienne, Méditerranéenne",€€-€€€
 Osteria del Sostegno,1 413 avis,"Italienne, Méditerranéenne",€€-€€€
 Er Marchese,61 avis,"Italienne, Romana",€€-€€€
 Ristorante Alessio,4 446 avis,"Italienne, Méditerranéenne",€€-€€€
 Iari The Vino,968 avis,"Italienne, Pizza",€€-€€€
 Dolmen,684 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Hostaria Farnese,740 avis,"Italienne, Romana",€€-€€€
 Costanza Hostaria,1 461 avis,"Italienne, Romana",€€-€€€
 Buone Maniere,1 009 avis,"Italienne, Pizza",€
 Ristorante Maestrale,1 325 avis,"Italienne, Fruits de mer et poisson",€€€€
 Lime Restaurant & Bar,317 avis,"Mexicaine, Indienne",€€-€€€
 Nativa,111 avis,"Italienne, Méditerranéenne",€€-€€€
 Grano,908 avis,"Italienne, Européenne",€€-€€€
 Amalfi Madre,2 531 avis,"Italienne, Pizza",€€-€€€
" Mejo "" Cucina Romana """,77 avis,"Italienne, Méditerranéenne",€
 Romakinho,99 avis,"Japonaise, Brésilienne",€€-€€€
 Primo Osteria,175 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Supplizio,869 avis,"Italienne, Romana",€
 Il Desiderio di Archestrato,398 avis,"Italienne, Méditerranéenne",€€-€€€
 Va.Do al Pigneto,577 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 704 Ristorante,1 147 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Bruni Bistrot,225 avis,"Italienne, Méditerranéenne",€€-€€€
 Trap Food,215 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Portobello,1 539 avis,"Italienne, Pizza",€€-€€€
 Al Giardino del Gatto e la Volpe,564 avis,"Italienne, Pizza",€€-€€€
 Il Padellino,160 avis,"Italienne, Steakhouse",€€-€€€
 Interno 7 Food & Drink,246 avis,"Italienne, Pizza",€€-€€€
 Antonio al Pantheon,1 474 avis,"Italienne, Méditerranéenne",€€-€€€
 Ai Piani,740 avis,"Italienne, Fruits de mer et poisson",€€€€
 Mama Ristobistrot,1 658 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Santa Cristina al Quirinale,1 027 avis,"Italienne, Méditerranéenne",€€-€€€
 Meat & Bake,76 avis,"Italienne, Steakhouse",€€-€€€
 La Renella,676 avis,"Italienne, Pizza",€
 Osteria Noantri,210 avis,"Italienne, Méditerranéenne",€€-€€€
 Caffetteria Sonnino,58 avis,"Italienne, Café",€
 Okasan,518 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Ristorante Indiano Gandhi Roma,369 avis,Indienne,€€-€€€
 Ristorante Al 34,2 771 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Stile Osteria,465 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Grappolo d'Oro,2 135 avis,"Italienne, Méditerranéenne",€€-€€€
 Casale Colle dell'Asino,474 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il Chianti Osteria Toscana,4 393 avis,"Italienne, Pizza",€€-€€€
 La Locanda del Tempio,1 600 avis,"Italienne, Pizza",€€-€€€
 Ristorante Giardino d'Abruzzo,491 avis,"Italienne, Pizza",€€-€€€
 Ai Tre Scalini - Bottiglieria dal 1895,2 244 avis,"Italienne, Bar à vins",€€-€€€
 L'Allegra Brigata,381 avis,"Italienne, Pizza",€
 Pecorino,1 517 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante E Pizzeria AL Braciere,779 avis,"Italienne, Pizza",€€-€€€
 Ristoro Santa Gemma,366 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Querida,1 603 avis,"Italienne, Steakhouse",€€-€€€
 Al Vicolo 9,100 avis,"Italienne, Méditerranéenne",€€-€€€
 Shiroya,255 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Byblos,47 avis,"Italienne, Libanaise",€€-€€€
 Ristorante Cornucopia Trastevere,1 111 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Passpartout,243 avis,"Italienne, Méditerranéenne",€€-€€€
 Trapizzino Testaccio,1 526 avis,"Italienne, Méditerranéenne",€
 Trattoria Pennestri,711 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria Quarantaquattro,1 049 avis,"Italienne, Méditerranéenne",€€€€
 Al Forno della Soffitta,2 654 avis,"Italienne, Pizza",€€-€€€
 Sphaeristerium Restaurant,986 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Corallo,1 648 avis,"Italienne, Pizza",€€-€€€
 Il Belli al Trionfale,563 avis,"Italienne, Steakhouse",€€-€€€
 Spizzala,535 avis,"Italienne, Bar",€€-€€€
 Trattoria dell'Omo,2 507 avis,"Italienne, Romana",€€-€€€
 Pizza e Arrosticini,260 avis,"Italienne, Pizza",€€-€€€
 Ristorante Pancrazio dal 1922,243 avis,"Italienne, Méditerranéenne",€€-€€€
 Al Boschetto restaurant,3 138 avis,"Italienne, Pizza",€€-€€€
 All'Oro Restaurant,948 avis,"Italienne, Méditerranéenne",€€€€
 Pesceria Barberini,824 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Tigelleria Romana - Bistrot & Cafè,884 avis,"Italienne, Méditerranéenne",€
 Le Due Lune,742 avis,"Italienne, Pizza",€€-€€€
 Trattoria Da Marcello,253 avis,"Romana, Latium",€€-€€€
 Trattoria Etruria 39,1 068 avis,"Italienne, Méditerranéenne",€€-€€€
 La Locanda Di Decima,599 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Ponticello,603 avis,"Italienne, Bar",€
 Scaramouche,398 avis,"Italienne, Romana",€€-€€€
 MANGIO,138 avis,"Italienne, Méditerranéenne",€€-€€€
 ToTo,777 avis,"Italienne, Méditerranéenne",€€-€€€
 Ferro Officina del Gusto,259 avis,"Italienne, Méditerranéenne",€€-€€€
 Perdincibacco Bistró,636 avis,"Italienne, Pizza",€€-€€€
 Ditirambo,1 889 avis,"Italienne, Méditerranéenne",€€-€€€
 Diadema Restaurant Rione Monti,1 656 avis,"Italienne, Pizza",€€-€€€
 Hostaria de' Pastini,3 048 avis,"Italienne, Pizza",€€-€€€
 Restaurant Mekong,1 037 avis,Vietnamienne,€€-€€€
 Mr. 100 Tiramisu,1 781 avis,"Italienne, Méditerranéenne",€€-€€€
 La Cabana,1 224 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Locanda di Eugenio,534 avis,"Romana, Latium",€€-€€€
 Cave Canem Trastevere,1 789 avis,"Romana, Latium",€€-€€€
 Osteria Barberini,4 829 avis,"Italienne, Méditerranéenne",€€-€€€
 Osteria del Pegno,1 265 avis,"Italienne, Méditerranéenne",€€-€€€
 Da Benito e Gilberto al Falco,553 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Da Luigino,654 avis,"Italienne, Méditerranéenne",€€-€€€
 Ilios - Greek Restaurant,1 077 avis,Grecque,€
 Trattoria Antica Boheme,1 459 avis,"Italienne, Méditerranéenne",€€-€€€
 Polpetta Rione Monti,499 avis,"Italienne, Méditerranéenne",€€-€€€
 Zia Rosetta,521 avis,"Italienne, Restauration rapide",€
 Hostaria da Enzo,900 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristoro La Dispensa,1 575 avis,"Italienne, Pizza",€€-€€€
 Bucavino,618 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Persiano Kabab,377 avis,"Barbecue/Grillades, Moyen-Orient",€€-€€€
 Hari Ristorante Giapponese,606 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 La Cantinola,593 avis,"Italienne, Fruits de mer et poisson",€€-€€€
