Titre,Avis,Type,Price
1309. Chez Papa Bastille,677 avis,"Française, Européenne",€€-€€€
1310. Le Templier,126 avis,"Française, Européenne",€€-€€€
1311. Rivié,487 avis,Française,€€-€€€
1312. Les Bombistrot,312 avis,"Française, Européenne",€€-€€€
1313. Café des Anges,790 avis,"Française, Bar",€€-€€€
1314. Le Coup de Torchon,281 avis,"Française, Européenne",€
1315. La Maison de la Truffe,811 avis,Française,€€€€
1316. Mariage Freres,485 avis,"Française, Européenne",€€-€€€
1317. LA PAMPA,522 avis,"Française, Steakhouse",€€-€€€
1318. La Comète,284 avis,"Française, Bar",€€-€€€
1319. Le Brise Miche,680 avis,Européenne,€€-€€€
1320. Pizza Sarno,714 avis,"Italienne, Pizza",€€-€€€
1321. Lucas Carton,1 002 avis,"Française, Européenne",€€€€
1322. Rivoluzione - Cantine Italienne,212 avis,"Italienne, Pizza",€€-€€€
1323. Etsi,183 avis,"Méditerranéenne, Grecque",€€-€€€
1324. Le Café du Commerce,1 833 avis,"Française, Bar",€€-€€€
1325. Le Chiberta,511 avis,"Française, Européenne",€€€€
1326. Restaurant Astier,648 avis,"Française, Européenne",€€-€€€
1327. Le Moulin de la galette,1 073 avis,Française,€€-€€€
1328. Des Gars dans la Cuisine,667 avis,"Française, Européenne",€€-€€€
1329. Gin'ro,131 avis,"Barbecue/Grillades, Asiatique",€€-€€€
1330. Mangioni Paris,65 avis,"Italienne, Bar à bières",€€-€€€
1331. Restaurant Ashok Samrat,109 avis,Indienne,€€-€€€
1332. Au Comptoir du Temps,190 avis,"Italienne, Française",€€-€€€
1333. La Vache au Comptoir,462 avis,"Française, Américaine",€€-€€€
1334. Bistro Burger Montparnasse,315 avis,Américaine,€€-€€€
1335. Abuela,221 avis,"Méditerranéenne, Européenne",€€-€€€
1336. L'Artiste,562 avis,"Française, Bar",€€-€€€
1337. Deux Bistrot de chefs,56 avis,"Française, Brasserie gastronomique",€€-€€€
1338. Hoppy Corner,83 avis,"Bar, Pub",€
1339. Madame Brasserie,878 avis,"Française, Européenne",€€€€
1340. Dokkebi14,87 avis,"Asiatique, Coréenne",€
1341. Restaurant Brigitte,226 avis,"Française, Européenne",€€-€€€
1342. Clairiere,135 avis,"Française, Européenne",€€-€€€
1343. Crepolog,165 avis,Française,€€-€€€
1344. Le Berry,179 avis,Française,€€-€€€
1345. Clamato,492 avis,"Française, Fruits de mer et poisson",€€-€€€
1346. SORMANI,234 avis,"Italienne, Européenne",€€€€
1347. Louie Louie,318 avis,"Italienne, Pizza",€€-€€€
1348. Le Bistrot de Lolotte,175 avis,"Française, Européenne",€€-€€€
1349. Banoi,125 avis,"Asiatique, Vietnamienne",€€-€€€
1350. Chez Andre,1 814 avis,"Française, Européenne",€€-€€€
1351. Capitaine,128 avis,Française,€€-€€€
1352. Pee And Bee,82 avis,"Italienne, Américaine",€€-€€€
1353. Le Cosi,390 avis,"Française, Méditerranéenne",€€-€€€
1354. TO Restaurant,375 avis,"Fusion, Brasserie gastronomique",€€€€
1355. Le Radis Beurre,271 avis,"Française, Européenne",€€-€€€
1356. LE PETIT PRINCE DE PARIS,1 074 avis,"Française, Européenne",€€-€€€
1357. Le Potager du Marais,841 avis,"Française, Européenne",€€-€€€
1358. IPPUDO Saint-Germain,393 avis,"Japonaise, Saine",€€-€€€
1359. Les Petits Princes,274 avis,Française,€€€€
1360. Bodega 64,364 avis,"Méditerranéenne, Espagnole",€€-€€€
1361. Restaurant de La Maison de L'Amérique Latine,777 avis,"Française, Fruits de mer et poisson",€€€€
1362. BOULETTES Chef comptoir,168 avis,"Française, Européenne",€€-€€€
1363. Abyssinia Café Restaurant,203 avis,"Africaine, Éthiopienne",€€-€€€
1364. Schwartz's Deli,349 avis,"Française, Diner",€€-€€€
1365. Lyna Ristorante,310 avis,"Italienne, Napolitaine",€€€€
1366. Kodawari Ramen (Yokochō),1 326 avis,"Japonaise, Asiatique",€
1367. Les Cartes Postales,145 avis,Française,€€€€
1368. Bugsy's,363 avis,"Américaine, Bar",€€-€€€
1369. Maison Pillet,86 avis,"Française, Européenne",€€-€€€
1370. La Locandina di Napoli,154 avis,"Italienne, Méditerranéenne",€€-€€€
1371. La Recoleta,298 avis,"Steakhouse, Latino",€€-€€€
1372. Le Benkay,737 avis,"Japonaise, Sushi",€€€€
1373. EV Brochettes & Mezzes,89 avis,"Méditerranéenne, Turque",€€-€€€
1374. Chez Nenesse,266 avis,"Française, Européenne",€€-€€€
1375. Fouquet's Enghien-les-Bains,899 avis,"Française, Bar",€€€€
1376. Le Marché,563 avis,Française,€€-€€€
1377. Le Zinc du marche,326 avis,"Française, Européenne",€€-€€€
1378. LE PLAZA Restaurant Pizzeria,346 avis,"Italienne, Pizza",€€-€€€
1379. La Ravigote,314 avis,"Française, Bar",€€-€€€
1380. La Mascotte,1 287 avis,"Française, Diner",€€-€€€
1381. L'Office,144 avis,"Française, Moderne",€€-€€€
1382. Le Bistrot du Dome,481 avis,"Française, Fruits de mer et poisson",€€-€€€
1383. Le Petit Pergolèse,365 avis,Française,€€€€
1384. Ober Mamma,2 023 avis,"Italienne, Pizza",€€-€€€
1385. Marso&co,88 avis,"Française, Méditerranéenne",€€-€€€
1386. Jouvence,223 avis,"Française, Européenne",€€-€€€
1387. La Table Des Anges,409 avis,"Française, Européenne",€€-€€€
1388. Kintaro Ramen,1 068 avis,"Japonaise, Asiatique",€
1389. Pny Oberkampf,418 avis,Américaine,€€-€€€
1390. Udon Bistro Kunitoraya,463 avis,"Japonaise, Asiatique",€€-€€€
1391. BEM - le Bistrot d’Eleonore et Maxence,562 avis,"Française, Bar",€€-€€€
1392. Patrol Paris,113 avis,"Française, Européenne",€€-€€€
1393. Blend Hamburger Argout,889 avis,"Française, Américaine",€€-€€€
1394. La Luna,228 avis,"Française, Fruits de mer et poisson",€€€€
1395. trattoria pizzeria d'Angelo,373 avis,"Italienne, Méditerranéenne",€€-€€€
1396. Le Panoramic,286 avis,"Française, Européenne",€€-€€€
1397. Le palais de Shah Jahan depuis 1987,165 avis,"Indienne, Grillades",€€-€€€
1398. Da Franco,171 avis,"Italienne, Méditerranéenne",€€-€€€
1399. Oh ! Popotes,118 avis,Française,€€-€€€
1400. Marrow,96 avis,Française,€€-€€€
1401. Le Corner Saint Germain,205 avis,"Française, Bar à bières",€€-€€€
1402. Bô Zinc Café,272 avis,"Française, Bar",€
1403. Livio,1 607 avis,"Italienne, Européenne",€€-€€€
1404. Legrand Filles et Fils,191 avis,"Française, Européenne",€€-€€€
1405. Restaurant La Salamandre,376 avis,"Française, Européenne",€€€€
1406. Mariage Frères,432 avis,"Française, Internationale",€€€€
1407. Pizze,190 avis,"Italienne, Pizza",€€-€€€
1408. Khao Thaï,599 avis,"Asiatique, Thaï",€€-€€€
1409. ADEMI,133 avis,"Italienne, Pizza",€€-€€€
1410. A Deux Pas,161 avis,"Française, Européenne",€€-€€€
1411. L'ilot,292 avis,"Française, Fruits de mer et poisson",€€-€€€
1412. Inizio,62 avis,"Italienne, Pizza",€€-€€€
1413. Sacre Frenchy !,126 avis,"Française, Bar",€€-€€€
1414. Pho Tai,603 avis,"Asiatique, Vietnamienne",€
1415. Itacoa,159 avis,"Café, Européenne",€€-€€€
1416. La Traboule,159 avis,"Française, Européenne",€€-€€€
1417. Les Jardins de Shah Jahan,256 avis,Indienne,€€-€€€
1418. Le daily syrien,174 avis,"Libanaise, Méditerranéenne",€
1419. Le Layon,96 avis,"Française, Moderne",€€-€€€
1420. L'agrume,336 avis,"Française, Européenne",€€€€
1421. Azabu,328 avis,"Japonaise, Asiatique",€€€€
1422. Quartier Libre,114 avis,Française,€€-€€€
1423. Kitchen,238 avis,"Américaine, Internationale",€
1424. Chasse maree,144 avis,"Française, Fruits de mer et poisson",€€-€€€
1425. Le Jardin des Pâtes,362 avis,"Française, Européenne",€€-€€€
1426. Les Bacchantes,555 avis,"Française, Européenne",€€-€€€
1427. Pizza de Venise,98 avis,"Italienne, Pizza",€€-€€€
1428. Le Grand Phenicien,291 avis,"Libanaise, Méditerranéenne",€€-€€€
1429. Kawamoto,84 avis,"Japonaise, Asiatique",€€€€
1430. Au Père Louis,714 avis,Française,€€-€€€
1431. Piment Thaï 21,170 avis,"Asiatique, Thaï",€€-€€€
1432. Le Beaujolais,337 avis,"Française, Steakhouse",€€-€€€
1433. La Pharmacie,568 avis,"Française, Européenne",€€-€€€
1434. L'Orange Verte,273 avis,"Française, Européenne",€€-€€€
1435. Bistrot François Felix,484 avis,"Française, Bar",€€-€€€
1436. Maroc En Yvelines,322 avis,"Marocaine, Méditerranéenne",€€-€€€
1437. Le Bizetro,155 avis,"Française, Européenne",€€-€€€
1438. Le Casanova,221 avis,"Française, Européenne",€€-€€€
1439. Bouillon 47,90 avis,Française,€€€€
1440. Luckey,163 avis,Indienne,€
1441. Vagenende Brasserie,1 387 avis,"Française, Européenne",€€-€€€
1442. DICE Caffe,73 avis,"Italienne, Café",€€-€€€
1443. Kokoro Restaurant,213 avis,"Française, Européenne",€€-€€€
1444. Juste Le Zinc,136 avis,"Française, Européenne",€€-€€€
1445. La Romantica,597 avis,"Italienne, Méditerranéenne",€€€€
1446. Pizza e Mozza,209 avis,"Italienne, Pizza",€€-€€€
1447. Le Pré Aux Clercs,971 avis,"Française, Européenne",€€-€€€
1448. La Causerie,231 avis,"Française, Européenne",€€-€€€
1449. Restaurant Martin Paris,235 avis,"Française, Européenne",€€-€€€
1450. A Casaluna,530 avis,"Française, Méditerranéenne",€€€€
1451. Un Zebre a Montmartre,940 avis,"Française, Européenne",€€-€€€
1452. Au Port Du Salut,658 avis,"Française, Européenne",€€-€€€
1453. Royal Indien,200 avis,Indienne,€€-€€€
1454. Rumeurs,189 avis,"Française, Méditerranéenne",€€-€€€
1455. Le Coin Pop,63 avis,"Française, Saine",€€-€€€
1456. Clover Green,361 avis,"Française, Saine",€€€€
1457. Sapori d'Italia,185 avis,"Italienne, Méditerranéenne",€€-€€€
"1458. Saisons, Cuisine du Marché",113 avis,Française,€€-€€€
1459. Mama Restaurant Paris La Défense,202 avis,"Française, Américaine",€€-€€€
1460. IMperfetto Pizzeria Napoletana,82 avis,"Italienne, Pizza",€€-€€€
1461. Vegebowl,286 avis,"Chinoise, Asiatique",€
1462. Maison Rouge,235 avis,"Française, Européenne",€€-€€€
1463. Le Moulin a Café,169 avis,"Française, Bar",€€-€€€
1464. La Rotonde,1 987 avis,"Française, Européenne",€€-€€€
1465. Miss Ko,2 151 avis,"Japonaise, Sushi",€€-€€€
1466. Le Garden,191 avis,"Française, Européenne",€€-€€€
1467. La Rose de Damas,241 avis,"Libanaise, Méditerranéenne",€€-€€€
1468. Le Cotte Rôti,361 avis,"Française, Européenne",€€€€
1469. Le Vendôme,171 avis,"Italienne, Française",€€-€€€
1470. Sgabetti Ristorante Italiano,303 avis,"Italienne, Méditerranéenne",€€-€€€
1471. Comice,136 avis,"Française, Européenne",€€€€
1472. Pho 14 Restaurant Pho Banh Cuon,1 484 avis,"Asiatique, Vietnamienne",€
1473. Le Bistrot du Maquis,219 avis,"Française, Européenne",€€-€€€
1474. Le Corot,268 avis,"Française, Européenne",€€€€
1475. L'Osteria Ciociara,162 avis,Italienne,€€-€€€
1476. Le Reminet,1 478 avis,"Française, Européenne",€€€€
1477. Abri,390 avis,Brasserie gastronomique,€€€€
1478. Enza Famiglia Trattoria,341 avis,"Italienne, Pouilles",€€-€€€
1479. La Bonne Etoile,212 avis,"Marocaine, Méditerranéenne",€€-€€€
1480. Fanfan,176 avis,"Moderne, Fusion",€€€€
1481. Au Bon Coin,219 avis,"Française, Européenne",€€-€€€
1482. Gaston,252 avis,"Française, Européenne",€€-€€€
1483. Fontana Di Trevi,185 avis,"Italienne, Pizza",€€-€€€
1484. Le Petit Vatel,244 avis,Française,€€-€€€
1485. Akabeko Restaurant,36 avis,"Française, Japonaise",€€€€
1486. Come Prima,108 avis,"Italienne, Méditerranéenne",€€-€€€
1487. LE BON BOCK,887 avis,€€-€€€,Menu
1488. Le Tout Va Bien,211 avis,Française,€€-€€€
1489. Les Noces de Jeannette,463 avis,Française,€€-€€€
1490. La Créole,529 avis,"Caraïbes, Cajun & Créole",€€-€€€
1491. L'Obus 1870,139 avis,"Asiatique, Vietnamienne",€€-€€€
1492. La Citrouille,624 avis,Française,€€-€€€
1493. L'amourette,404 avis,"Française, Européenne",€€-€€€
1494. Chez Achille,64 avis,"Française, Européenne",€€-€€€
1495. Kirane India,178 avis,Indienne,€€-€€€
1496. Enyaa,125 avis,"Japonaise, Asiatique",€€€€
1497. Heureux Comme Alexandre,1 216 avis,"Française, Européenne",€€-€€€
1498. Tonton des Dames,247 avis,"Française, Steakhouse",€€-€€€
1499. Station Krishna,234 avis,Indienne,€€-€€€
1500. L'Atelier Gusto,70 avis,"Méditerranéenne, Saine",€€-€€€
1501. Le Paradis du Fruit Place de Clichy,191 avis,"Internationale, Européenne",€€-€€€
1502. Fichon,194 avis,"Française, Fruits de mer et poisson",€€-€€€
1503. Bistrot Belhara,388 avis,"Française, Européenne",€€-€€€
1504. Mortensen,63 avis,"Française, Européenne",€€-€€€
1505. L'Atelier,235 avis,"Italienne, Méditerranéenne",€€-€€€
1506. Le Seraphin,406 avis,Française,€€-€€€
1507. Prosper et Fortunee,182 avis,"Française, Européenne",€€-€€€
1508. Villa9Trois,638 avis,"Française, Européenne",€€€€
1509. Le Bistrot des Plantes,112 avis,Française,€€-€€€
1510. Lookma,211 avis,"Libanaise, Moyen-Orient",€€-€€€
1511. La Robe et le Palais,630 avis,"Française, Européenne",€€-€€€
1512. Marco Polo,614 avis,"Italienne, Méditerranéenne",€€-€€€
1513. The Family,94 avis,"Française, Bar",€€-€€€
1514. Breizh Café Odéon,362 avis,"Française, Européenne",€€-€€€
1515. Matsuyama,272 avis,"Japonaise, Sushi",€€-€€€
1516. La Cidrerie du Marais,347 avis,Française,€
1517. Pink Mamma,2 529 avis,"Italienne, Méditerranéenne",€€-€€€
1518. Zola!,109 avis,"Italienne, Pizza",€€-€€€
1519. I Lazzari,292 avis,"Italienne, Pizza",€€-€€€
1520. L'Auberge du Fruit Défendu,595 avis,"Française, Européenne",€€€€
1521. Entre les Vignes,259 avis,"Française, Européenne",€€-€€€
1522. Le Nouveau paris,241 avis,"Française, Européenne",€€-€€€
1523. Lao Lane Xang,808 avis,"Asiatique, Thaï",€€-€€€
1524. Creperie de D'Artagnan,337 avis,"Française, Européenne",€
1525. Vida,260 avis,Française,€€-€€€
1526. Roca,350 avis,"Française, Européenne",€€-€€€
1527. Les Saveurs du Maroc,175 avis,"Marocaine, Méditerranéenne",€€-€€€
1528. Le Libanais de Montrouge,154 avis,"Libanaise, Méditerranéenne",€€-€€€
1529. Le Bistrot du Peintre,523 avis,"Française, Bar",€€-€€€
1530. La Table du Palais Royal,966 avis,"Française, Européenne",€€€€
1531. Que Pour Les Gourmands,67 avis,"Française, Saine",€€-€€€
1532. aki,947 avis,"Japonaise, Asiatique",€€-€€€
1533. Le Servan,365 avis,"Française, Européenne",€€-€€€
1534. Giallo Limone,284 avis,"Italienne, Européenne",€€-€€€
1535. Il Seguito,326 avis,"Italienne, Pizza",€€-€€€
1536. Baez,67 avis,"Steakhouse, Latino",€€€€
1537. Ristorante Italiano da Pupetta,56 avis,"Italienne, Méditerranéenne",€€-€€€
1538. New Jawad,709 avis,"Indienne, Asiatique",€€-€€€
1539. Le Bistrot des Halles,247 avis,"Française, Bar",€€-€€€
1540. le Richer,745 avis,"Française, Européenne",€€-€€€
1541. Chez Marc,195 avis,"Libanaise, Méditerranéenne",€€-€€€
1542. Suzette & Sarrasin,306 avis,Française,€€-€€€
1543. L'Invitée,191 avis,Française,€€-€€€
1544. Paname Brewing Company,584 avis,"Bar, Européenne",€€-€€€
1545. Restaurant Montée,110 avis,"Française, Européenne",€€€€
1546. jaipur cafe,526 avis,"Indienne, Brasserie gastronomique",€€-€€€
1547. Da Giovanni,477 avis,"Italienne, Méditerranéenne",€€-€€€
1548. Monsieur Moulinot,235 avis,"Française, Bar",€€-€€€
1549. Le B'art,69 avis,"Française, Bar à bières",€€-€€€
1550. Chez Minnà,276 avis,"Française, Méditerranéenne",€€-€€€
1551. Dosanko,375 avis,"Japonaise, Asiatique",€
1552. Ippudo,310 avis,"Japonaise, Asiatique",€
1553. Prout Prout.,69 avis,"Française, Saine",€€-€€€
1554. Café la Chaufferie,402 avis,"Française, Bar",€€-€€€
1555. Le 27 Madame,117 avis,"Française, Européenne",€€-€€€
1556. L'Authentique,258 avis,"Française, Européenne",€€-€€€
1557. Calice Alto,90 avis,"Italienne, Pizza",€€-€€€
1558. Yasmin,316 avis,"Indienne, Pakistanaise",€
1559. Les Canailles,70 avis,Française,€€-€€€
1560. L'Inattendu,250 avis,Française,€€€€
1561. Le Claque-Fromage,92 avis,"Française, Européenne",€€-€€€
1562. Gaya,364 avis,"Française, Européenne",€€€€
1563. Le Comptoir Marrakech,123 avis,"Marocaine, Méditerranéenne",€
1564. Ma Salle a Manger,545 avis,"Française, Européenne",€€-€€€
1565. Pellicano,270 avis,"Italienne, Pizza",€€-€€€
1566. Le Gourbi,346 avis,"Marocaine, Méditerranéenne",€€-€€€
1567. Dame Augustine,104 avis,Française,€€-€€€
1568. L'Ardoise 86,418 avis,"Française, Bar",€€-€€€
1569. Chez Val,69 avis,Française,€€-€€€
1570. Dessirier,537 avis,"Française, Fruits de mer et poisson",€€€€
1571. Marty,374 avis,"Française, Européenne",€€€€
1572. Le Cardinal,197 avis,"Française, Européenne",€
1573. Quarante & Un,272 avis,"Française, Brasserie gastronomique",€€-€€€
1574. Le Penthièvre,60 avis,"Française, Bar",€€-€€€
1575. Le Petit Lux,104 avis,Française,€€-€€€
1576. Esens'All,358 avis,"Française, Européenne",€€€€
1577. Café Antonia,224 avis,"Française, Européenne",€€€€
1578. Le First,634 avis,Française,€€€€
1579. Montcalm,101 avis,"Française, Bar à bières",€€-€€€
1580. Nomad's,525 avis,"Française, Européenne",€€-€€€
1581. Mon Paris,796 avis,"Française, Bar",€€-€€€
1582. Thaï House,263 avis,"Asiatique, Thaï",€€-€€€
1583. Pom'Cannelle,318 avis,"Française, Européenne",€
1584. Le Galibot,92 avis,"Française, Belge",€€-€€€
1585. La Crèmerie du 17ème,66 avis,Française,€€-€€€
1586. Visconti,337 avis,"Italienne, Méditerranéenne",€€-€€€
1587. La Cave,391 avis,"Française, Européenne",€€-€€€
1588. OstraParis,44 avis,"Française, Fruits de mer et poisson",€€-€€€
1589. Lou Cantou,86 avis,Française,€€-€€€
1590. Sur le Pouce,202 avis,"Française, Européenne",€
1591. Il Bacaro,114 avis,"Italienne, Européenne",€€-€€€
1592. La Brasserie du Chateau,358 avis,"Française, Bar",€€-€€€
1593. Le Verre Moutarde,204 avis,"Française, Européenne",€€-€€€
1594. Le Tipaza NC,368 avis,"Africaine, Marocaine",€€-€€€
1595. Chez Tof,274 avis,"Française, Européenne",€€-€€€
1596. Mamie Faubourg Montmartre,605 avis,Française,€€-€€€
1597. L'Epoque,231 avis,"Française, Européenne",€€-€€€
1598. Bonjour vietnam,398 avis,"Asiatique, Vietnamienne",€€-€€€
1599. Le Murmure,212 avis,"Française, Bar",€€-€€€
1600. Thu Thu,161 avis,"Asiatique, Vietnamienne",€€-€€€
1601. La Petite Périgourdine,1 318 avis,Française,€€-€€€
1602. Il Fico,197 avis,"Italienne, Méditerranéenne",€€-€€€
1603. Tashi Delek,206 avis,"Asiatique, Tibétaine",€€-€€€
1604. Ma Biche,347 avis,"Française, Européenne",€€-€€€
1605. Fratelli Pastore -  Yves Kermen,153 avis,"Italienne, Pizza",€
1606. Lorenzaccio - Ristorante Dell'Arte,52 avis,"Italienne, Européenne",€€-€€€
1607. Nous 4,138 avis,"Française, Européenne",€€-€€€
1608. Le Valerianne,160 avis,Française,€€-€€€
1609. Ziki,88 avis,"Méditerranéenne, Grecque",€€-€€€
1610. Gabriela,380 avis,"Brésilienne, Latino",€€-€€€
1611. Le petit Bouillon Pharamond,552 avis,Française,€€-€€€
1612. Crêperie des Canettes,364 avis,Française,€€-€€€
1613. So Noodles,46 avis,"Chinoise, Asiatique",€€-€€€
1614. Pho Bida Viet Nam,448 avis,"Asiatique, Vietnamienne",€
1615. Saigon Deli,92 avis,"Asiatique, Vietnamienne",€€-€€€
1616. EDEN CREPE,190 avis,"Française, Européenne",€€-€€€
1617. La Societe,930 avis,"Française, Européenne",€€€€
1618. Mova,59 avis,"Française, Européenne",€€€€
1619. Happa Tei,359 avis,"Japonaise, Asiatique",€€-€€€
1620. Villa Min,208 avis,"Barbecue/Grillades, Asiatique",€€-€€€
1621. Fakra,262 avis,"Libanaise, Méditerranéenne",€€-€€€
1622. La Petite Marmite,275 avis,"Française, Européenne",€€€€
1623. Casa Cosa,425 avis,"Italienne, Méditerranéenne",€€-€€€
1624. Le Petit Italien,478 avis,"Italienne, Méditerranéenne",€€-€€€
1625. Le Bistrot d’a Cote Flaubert,269 avis,"Française, Européenne",€€-€€€
1626. Mallory Gabsi,78 avis,"Française, Saine",€€€€
1627. Mamagoto,214 avis,"Française, Européenne",€€-€€€
1628. La Maison - Bistro chic,137 avis,Française,€€-€€€
1629. Le Pré en Bulles,200 avis,"Française, Européenne",€€-€€€
1630. Le Paradis des Amis,80 avis,"Française, Européenne",€€-€€€
1631. Auto Passion Café,608 avis,"Française, Bar",€€-€€€
"1632. L'insulaire, Île D'aix",118 avis,"Française, Fruits de mer et poisson",€€-€€€
1633. Le Royale,333 avis,"Française, Européenne",€
1634. Le piano perché,123 avis,"Française, Européenne",€€-€€€
1635. Le Valois,534 avis,"Française, Bar",€€-€€€
1636. L'Angolo 42,323 avis,"Italienne, Pizza",€€-€€€
1637. Je The...Me,348 avis,"Française, Européenne",€€-€€€
1638. Les Fils À Maman Paris Grands Boulevards,612 avis,"Française, Européenne",€€-€€€
1639. Au Métro14,725 avis,Bar,€€-€€€
1640. L'Ami Pierre,156 avis,"Française, Européenne",€€-€€€
1641. SOGOOSTO,250 avis,"Italienne, Méditerranéenne",€€-€€€
1642. Le Petit Sommelier,859 avis,"Française, Européenne",€€-€€€
1643. cafe Roussillon,571 avis,"Française, Bar",€€-€€€
1644. Le vin en bouche,141 avis,"Française, Européenne",€€-€€€
1645. Soprano,101 avis,"Italienne, Méditerranéenne",€€-€€€
1646. L'Atelier des Batignolles,187 avis,"Française, Européenne",€€-€€€
1647. PH7 EQUILIBRE,141 avis,"Européenne, Saine",€€-€€€
1648. Caffe della Pizza,397 avis,"Italienne, Pizza",€€-€€€
1649. Le Chardenoux,1 561 avis,"Française, Saine",€€-€€€
1650. M I M,106 avis,"Française, Bar",€
1651. Sarté Restaurant,104 avis,"Française, Moderne",€€-€€€
1652. RESTO NOVO,170 avis,Française,€€-€€€
1653. CO,111 avis,"Française, Européenne",€€-€€€
1654. Galeries Lafayette Gourmet,886 avis,Traiteur,€€-€€€
1655. Chez Les Anges,421 avis,"Française, Européenne",€€€€
1656. Le Dan Bau,204 avis,"Asiatique, Vietnamienne",€€-€€€
1657. Pertinence,118 avis,"Française, Européenne",€€€€
1658. Mamie Opéra,288 avis,Américaine,€€-€€€
1659. Restaurant Fleuve Rouge,146 avis,"Asiatique, Thaï",€
1660. Les Petits Pois,86 avis,"Française, Européenne",€€-€€€
1661. Lucky Bastard,58 avis,"Française, Bar à vins",€€-€€€
1662. Plein Ouest,71 avis,"Française, Fruits de mer et poisson",€€-€€€
1663. Les Crocs,161 avis,"Italienne, Pizza",€
1664. Le Caroubier,362 avis,"Marocaine, Méditerranéenne",€€-€€€
1665. Abri Soba,151 avis,"Japonaise, Asiatique",€€-€€€
1666. Shiki,280 avis,"Japonaise, Asiatique",€€-€€€
1667. Le P'tit Gavroche,235 avis,"Française, Européenne",€€-€€€
1668. Lazare Paris,1 877 avis,"Française, Européenne",€€-€€€
1669. Au Boeuf Couronné,1 230 avis,"Française, Européenne",€€-€€€
1670. Carmine Cafe,706 avis,"Française, Pizza",€€-€€€
1671. Cantinella,145 avis,"Italienne, Méditerranéenne",€€-€€€
1672. L'Ecailler du Bistrot,417 avis,"Française, Fruits de mer et poisson",€€-€€€
1673. Sette Pizza,318 avis,"Italienne, Pizza",€
1674. Aux Petits Oignons,285 avis,"Française, Européenne",€€-€€€
1675. Chez Friloux 1933,237 avis,"Française, Steakhouse",€€-€€€
1676. Les Toqués,150 avis,"Française, Européenne",€€-€€€
1677. Restaurant Hélia,88 avis,"Méditerranéenne, Turque",€€-€€€
1678. La Mare aux Canards,737 avis,"Française, Européenne",€€-€€€
1679. Zins - Artisan Cuisinier,159 avis,"Française, Européenne",€€€€
1680. La Table De Sammy,89 avis,"Marocaine, Méditerranéenne",€€-€€€
1681. Paris XVII,137 avis,"Française, Européenne",€€-€€€
1682. Le Grand Véfour,1 193 avis,"Française, Européenne",€€€€
1683. Pizzou,154 avis,"Italienne, Française",€€-€€€
1684. 21 Martorell,167 avis,"Française, Européenne",€€-€€€
1685. Brasserie Molitor,700 avis,"Française, Bar",€€€€
1686. La Travesía,62 avis,"Libanaise, Méditerranéenne",€€-€€€
1687. Piccola Roma,184 avis,"Italienne, Pizza",€€-€€€
1688. L'Atlantide,298 avis,"Africaine, Marocaine",€€-€€€
1689. Mimi Ramen,107 avis,"Japonaise, Asiatique",€€-€€€
1690. Signature by Pierre Sang,98 avis,"Française, Coréenne",€€€€
"1691. Huguette, Bistro de la mer",813 avis,"Française, Fruits de mer et poisson",€€-€€€
1692. Plénitude,40 avis,"Française, Saine",€€€€
1693. Grand Coeur,645 avis,"Française, Européenne",€€-€€€
1694. La Mangerie,598 avis,"Européenne, Espagnole",€€-€€€
1695. Tutti Amici,175 avis,"Italienne, Méditerranéenne",€€-€€€
1696. Basilic & Spice,286 avis,"Asiatique, Thaï",€€-€€€
1697. O Bistrot de Tom,196 avis,"Italienne, Française",€€-€€€
1698. Apégo,111 avis,"Française, Internationale",€
1699. Le Ptit Bistrot,58 avis,"Française, Européenne",€€-€€€
1700. Sel et Braise,237 avis,"Européenne, Portugaise",€€-€€€
1701. Le Petit Rétro,490 avis,"Française, Européenne",€€-€€€
1702. Paris Bogota,49 avis,"Française, Grillades",€€-€€€
1703. Amore Mio,74 avis,"Italienne, Pizza",€€-€€€
1704. Les Confrères,39 avis,"Française, Européenne",€€-€€€
1705. Galanga par Monsieur George,52 avis,"Française, Internationale",€€€€
1706. La Table de Maïna,74 avis,"Japonaise, Péruvienne",€€€€
1707. L'Escargot Montorgueil,278 avis,"Française, Européenne",€€-€€€
1708. Le Récamier,1 233 avis,"Française, Européenne",€€€€
1709. L' Echappée,136 avis,"Asiatique, Thaï",€€-€€€
1710. Allo Angelo,352 avis,"Italienne, Pizza",€€-€€€
1711. Le Joy,151 avis,"Française, Européenne",€€€€
1712. Bistro d'italie,133 avis,"Italienne, Méditerranéenne",€€-€€€
1713. Pink Flamingo,164 avis,"Italienne, Pizza",€€-€€€
1714. La Confidente,138 avis,"Française, Moderne",€€-€€€
1715. Seb Cafe,102 avis,"Italienne, Pizza",€€-€€€
1716. Lily de Neuilly,245 avis,"Française, Européenne",€€-€€€
1717. Quartier Latin,244 avis,"Italienne, Méditerranéenne",€€-€€€
1718. L'Entredgeu,378 avis,"Française, Européenne",€€-€€€
1719. Ubud,112 avis,"Asiatique, Thaï",€€-€€€
1720. Le Restaurant du Marché,206 avis,"Française, Européenne",€€-€€€
1721. Sebillon,750 avis,"Française, Européenne",€€-€€€
1722. Carotte Bleue,91 avis,"Asiatique, Bangladaise",€
1723. Les Diables au Thym,333 avis,"Française, Européenne",€€€€
1724. Faubourg 34,408 avis,"Française, Bar",€€-€€€
1725. NENI Paris,143 avis,"Méditerranéenne, Saine",€€-€€€
