Titre,Avis,Type,Price
413. Ali Ocakbaşı,616 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
414. CHANG-I,269 avis,"Chinoise, Asiatique",€€€€
415. Restaurant Mappa,356 avis,"Italienne, Méditerranéenne",€€-€€€
416. Ramen-Ya Amsterdam,938 avis,"Japonaise, Asiatique",€€-€€€
417. Tibetaanse restaurant Tibet,548 avis,"Chinoise, Asiatique",€€-€€€
418. Risto Enoteca PepeNero,149 avis,"Italienne, Fruits de mer et poisson",€€-€€€
419. Cafe St. George,337 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
420. Guru Restaurant,112 avis,"Indienne, Asiatique",€€-€€€
421. Bar Baut,249 avis,"Hollandaise, Internationale",€€-€€€
422. Cafe Nassau,162 avis,€€-€€€,Menu
423. Grizzly,756 avis,"Américaine, Bar",€€-€€€
424. small world,153 avis,Café,€€-€€€
425. Restaurant Black and Blue,1 828 avis,"Steakhouse, Internationale",€€-€€€
426. Steakhouse Tango Grill,352 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
427. Teds Amsterdam - All Day Brunch,426 avis,"Café, Européenne",€€-€€€
428. Divan,174 avis,"Méditerranéenne, Turque",€€-€€€
429. Ganesha Indian Restaurant,577 avis,"Indienne, Asiatique",€€-€€€
430. Pompa,1 154 avis,"Italienne, Méditerranéenne",€€-€€€
431. FACTORY GIRL Restaurant,179 avis,"Méditerranéenne, Européenne",€€-€€€
432. Sichuan Food,277 avis,"Chinoise, Asiatique",€€-€€€
433. Trattoria Fantasia,410 avis,"Italienne, Pizza",€€-€€€
434. Kitchen & Bar Van Rijn,571 avis,"Hollandaise, Bar",€€-€€€
435. Mangia Pizza & Wine da Antonio,102 avis,"Italienne, Pizza",€€-€€€
436. Björn's Burgers,50 avis,"Américaine, Barbecue/Grillades",€€-€€€
437. Pasta Pasta,1 356 avis,"Italienne, Méditerranéenne",€
438. Van't Spit,185 avis,"Barbecue/Grillades, Européenne",€€-€€€
439. Restaurant RED,1 421 avis,"Steakhouse, Fruits de mer et poisson",€€-€€€
440. Pllek,1 186 avis,"Hollandaise, Bar",€€-€€€
441. Betty's,171 avis,Européenne,€€-€€€
442. Conservatorium Brasserie & Lounge Amsterdam,682 avis,"Européenne, Moderne",€€€€
443. La Place Cafe,352 avis,"Européenne, Moderne",€€-€€€
444. Bagels & Beans De Clercqstraat,174 avis,"Internationale, Saine",€€-€€€
445. Trattoria Toto,377 avis,"Italienne, Méditerranéenne",€€-€€€
446. Addis Ababa,144 avis,"Africaine, Éthiopienne",€€-€€€
447. Cafe Moer,268 avis,"Hollandaise, Internationale",€€€€
448. Restaurant Miu,565 avis,"Chinoise, Asiatique",€€-€€€
449. Sampurna,1 286 avis,"Asiatique, Indonésienne",€€-€€€
450. Pancake Company,103 avis,Café,€€-€€€
451. Fiko,262 avis,"Italienne, Pizza",€€-€€€
452. Chez Georges,226 avis,"Française, Belge",€€-€€€
453. Seafood restaurant Brasserie Bark,378 avis,"Française, Hollandaise",€€-€€€
454. Cafe Koosje,403 avis,"Hollandaise, Bar",€€-€€€
455. Berkhout,242 avis,"Hollandaise, Bar",€€-€€€
456. Ter Marsch & Co - Amsterdam,438 avis,"Bar, Grillades",€€-€€€
457. Rib's factory,250 avis,"Américaine, Steakhouse",€€-€€€
458. The Indian Kitchen,171 avis,"Indienne, Asiatique",€€-€€€
459. Ron Gastrobar,1 140 avis,Européenne,€€€€
460. Ichi-E,554 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
461. Restaurant het Stuivertje,199 avis,€€-€€€,Menu
462. Braai Westerpark,180 avis,"Bar, Barbecue/Grillades",€
463. Theetuin Overleek,134 avis,"Hollandaise, Européenne",€€-€€€
464. Cheesy Cakes,67 avis,Café,€€-€€€
465. Spanjer en van Twist,359 avis,"Hollandaise, Internationale",€€-€€€
466. Cafe-Restaurant IL Panorama,584 avis,"Italienne, Pizza",€€-€€€
467. De Compagnon,320 avis,"Française, Hollandaise",€€€€
468. Japanse Restaurant Genki,372 avis,"Japonaise, Sushi",€€-€€€
469. Cafe De Klepel,219 avis,"Française, Européenne",€€-€€€
470. De Japanner,141 avis,"Japonaise, Sushi",€€-€€€
471. Bird Thai Restaurant,2 189 avis,"Asiatique, Thaï",€€-€€€
"472. Lunchroom Grannies, Amsterdam.",127 avis,"Hollandaise, Européenne",€€-€€€
473. il palio,445 avis,"Italienne, Pizza",€
474. IZAKAYA Asian Kitchen & Bar,801 avis,"Japonaise, Sushi",€€€€
475. BUFFET Van Odette,639 avis,"Hollandaise, Européenne",€€-€€€
476. MOMO,1 748 avis,"Japonaise, Sushi",€€€€
477. Loetje Ouderkerk aan de Amstel,865 avis,"Steakhouse, Hollandaise",€€-€€€
478. Restaurant De Witte Zwaan,70 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
479. Restaurant Freud,120 avis,"Hollandaise, Européenne",€€-€€€
480. Donna Sofia,280 avis,"Italienne, Méditerranéenne",€€-€€€
481. Grieks Restaurant Plato,110 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
482. Mas Y Mas,835 avis,"Italienne, Steakhouse",€€-€€€
483. Pho Hanoi,81 avis,"Asiatique, Vietnamienne",€
484. Fenicie,143 avis,"Libanaise, Grillades",€€-€€€
485. IJver,178 avis,"Hollandaise, Bar",€€-€€€
486. Restaurant Colijn,257 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
487. Restaurant Café Van Puffelen,496 avis,"Hollandaise, Bar",€€-€€€
488. De Brabantse Aap,511 avis,"Hollandaise, Bar",€€-€€€
489. Pasta Bar,593 avis,"Hollandaise, Européenne",€
490. Café Restaurant Hans en Grietje,541 avis,"Hollandaise, Bar",€€-€€€
491. New York Steakhouse,319 avis,"Steakhouse, Bar",€€-€€€
492. Brute Burgers,209 avis,"Internationale, Grillades",€€-€€€
493. L' Hirondelle,446 avis,"Hollandaise, Européenne",€€-€€€
494. Pizza Taxi Da Paolo & Seba,142 avis,"Italienne, Pizza",€€-€€€
495. Mastino,126 avis,"Italienne, Pizza",€
496. Los Pilones Cantina Mexico (Leidsebuurt),532 avis,"Mexicaine, Latino",€€-€€€
497. Kevin Bacon Bar,131 avis,"Bar, Asiatique",€€-€€€
498. Gió Cucina Italiana,71 avis,"Italienne, Méditerranéenne",€€-€€€
499. Restaurant Bij Qunis,159 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
500. St James's Gate Irish Pub,889 avis,"Irlandaise, Bar",€€-€€€
501. Restaurant Long Pura,888 avis,"Asiatique, Indonésienne",€€-€€€
502. 't Groene Pandje,328 avis,"Hollandaise, Européenne",€€-€€€
503. Eetcafe Knabbel en Babbel,105 avis,"Hollandaise, Bar",€€-€€€
504. Puccini Espressobar,101 avis,"Italienne, Café",€€-€€€
505. Fou Fow Ramen,355 avis,"Japonaise, Asiatique",€€-€€€
506. Cedars Libanees Restaurant,431 avis,"Libanaise, Internationale",€€-€€€
507. Restaurant Posthoorn,186 avis,"Française, Hollandaise",€€€€
508. The Duchess,1 000 avis,"Française, Méditerranéenne",€€€€
509. Cora,92 avis,€,
510. Brasserie de Joffers,314 avis,"Hollandaise, Café",€€-€€€
511. Labyrinth,79 avis,Caraïbes,€€-€€€
512. l'Entrecote et les Dames,377 avis,"Française, Européenne",€€-€€€
513. Wijnbar Paulus,104 avis,"Européenne, Bar à vins",€€-€€€
514. Burgerfabriek,796 avis,"Américaine, Bar",€€-€€€
515. Lakhay - Nepalese & Tibetan Restaurant,54 avis,"Asiatique, Tibétaine",€€-€€€
516. Cafe Kadijk,171 avis,"Asiatique, Indonésienne",€€-€€€
517. Restaurant Szmulewicz,304 avis,"Hollandaise, Internationale",€€-€€€
518. Il Primo Ristorante,874 avis,"Italienne, Pizza",€€-€€€
519. Wester Cafe,340 avis,"Hollandaise, Bar",€
520. Pane E Olio,141 avis,"Italienne, Café",€
521. Bouf,355 avis,"Internationale, Européenne",€€-€€€
522. Cafe Cook,124 avis,"Hollandaise, Bar",€€-€€€
523. Semhar,203 avis,"Africaine, Éthiopienne",€€-€€€
524. Tasca Bellota,37 avis,"Latino, Méditerranéenne",€€-€€€
525. Umaimon,163 avis,"Japonaise, Asiatique",€€-€€€
526. Hannekes Boom,472 avis,"Hollandaise, Bar",€€-€€€
527. monkey Temple,80 avis,"Indienne, Saine",€€-€€€
528. Trattoria That's Amore,260 avis,"Italienne, Pizza",€€-€€€
529. Cafe-Restaurant de Plantage,1 168 avis,"Hollandaise, Méditerranéenne",€€-€€€
530. Cafe De Sluyswacht,263 avis,"Hollandaise, Bar",€
531. Indian Restaurant Kamasutra,392 avis,"Indienne, Asiatique",€€-€€€
532. Beulings,177 avis,"Française, Hollandaise",€€€€
533. Cafe De Gaeper,138 avis,"Hollandaise, Bar",€
534. Brouwerij Hoop,278 avis,"Hollandaise, Bar",€€-€€€
535. Toscanini,584 avis,"Italienne, Méditerranéenne",€€-€€€
536. Haven van Texel,355 avis,"Hollandaise, Bar",€€-€€€
537. The Uptown Meat Club,540 avis,"Steakhouse, Grillades",€€-€€€
538. Ron Gastrobar Oriental,468 avis,"Internationale, Asiatique",€€€€
539. Kaap & Tein,73 avis,"Hollandaise, Européenne",€€-€€€
540. MR PORTER,847 avis,"Steakhouse, Européenne",€€€€
541. Restaurant De Kolk,73 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
542. SKYY Bar Amsterdam,261 avis,"Bar, Internationale",€€-€€€
543. QBeach,59 avis,"Hollandaise, Internationale",€€-€€€
544. Thrill Grill,393 avis,"Américaine, Bar",€€-€€€
545. Gloria Restaurant,42 avis,"Italienne, Latino",€€-€€€
546. Onigiri YA!,81 avis,"Japonaise, Restauration rapide",€
547. Burger Zaken,805 avis,"Américaine, Restauration rapide",€
548. Tapas Amsterdam Tia Rosa,328 avis,"Méditerranéenne, Espagnole",€€-€€€
549. Restaurant Gusto,427 avis,"Italienne, Méditerranéenne",€€-€€€
550. Tony's NY City Bagels,194 avis,"Américaine, Café",€
551. Na Siam,166 avis,"Asiatique, Thaï",€€-€€€
552. Satchmo,153 avis,"Fruits de mer et poisson, Internationale",€€-€€€
553. Take Thai,238 avis,"Asiatique, Thaï",€€-€€€
554. 't Tuinfeest,145 avis,"Hollandaise, Bar",€€-€€€
555. De Pizzabakkers Plantage,256 avis,"Italienne, Pizza",€€-€€€
556. Le petit deli,61 avis,"Française, Café",€€-€€€
557. Herring & More,98 avis,"Hollandaise, Fruits de mer et poisson",€
558. De Italiaan,371 avis,"Italienne, Pizza",€€-€€€
559. Van Vlaanderen,208 avis,"Hollandaise, Européenne",€€€€
560. De Bakkerswinkel Amsterdam South,187 avis,"Café, Européenne",€€-€€€
561. Caffe Italia,447 avis,"Italienne, Pizza",€€-€€€
562. Pollux Pacific,145 avis,"Bar, Internationale",€€-€€€
563. Waterkant,245 avis,"Bar, Fusion",€€-€€€
564. Bakkerswinkel Westerpark Amsterdam,340 avis,"Hollandaise, Café",€€-€€€
565. Salvatorica,61 avis,"Italienne, Méditerranéenne",€€-€€€
566. Rancho Spui,640 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
567. Celia Amsterdam,62 avis,"Mexicaine, Américaine",€€-€€€
568. Cafe De Blaffende Vis,196 avis,"Hollandaise, Bar",€
569. Men Impossible,53 avis,"Japonaise, Asiatique",€€-€€€
570. PANCAKES Amsterdam Centraal,906 avis,"Américaine, Hollandaise",€€-€€€
571. Paloma Blanca,149 avis,"Marocaine, Méditerranéenne",€€-€€€
572. Indian Thali,39 avis,Indienne,
573. Sama Sebo Indonesisch Restaurant,1 196 avis,"Asiatique, Indonésienne",€€-€€€
574. Mamas & Tapas,67 avis,"Bar, Internationale",€€-€€€
575. Coco's Outback,616 avis,"Bar, Pub",€€-€€€
576. Le Hollandais,114 avis,"Française, Européenne",€€-€€€
577. De Ysbreeker,507 avis,"Française, Hollandaise",€€-€€€
578. De Vergulde Gaper,225 avis,"Hollandaise, Bar",€€-€€€
579. Ciro Passami L'Olio,250 avis,"Italienne, Fruits de mer et poisson",€€-€€€
580. De Veranda,320 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
581. VINNIES at Scheldestraat,74 avis,"Café, Internationale",€€-€€€
582. Benji's Oost,119 avis,"Internationale, Européenne",€€-€€€
583. VOLT,219 avis,"Hollandaise, Européenne",€€-€€€
584. Castillo Tapas y Steaks,351 avis,"Steakhouse, Bar",€€-€€€
585. Brug34,115 avis,"Hollandaise, Bar",€
586. Foodware,92 avis,"Internationale, Européenne",€€-€€€
587. Cafe Luxembourg,628 avis,"Hollandaise, Bar",€€-€€€
588. Primi bar & cucina,75 avis,"Italienne, Méditerranéenne",€€-€€€
589. NOMADS Amsterdam,112 avis,€€-€€€,Menu
590. Rollingsushi,40 avis,"Japonaise, Internationale",€€-€€€
591. Brasserie Baton,230 avis,"Hollandaise, Café",€
592. Barpiazza,304 avis,Européenne,€€-€€€
593. Indrapura,1 395 avis,€€-€€€,Menu
594. Restaurant Duende Dos,133 avis,"Méditerranéenne, Européenne",€€-€€€
595. Indian Restaurant Swagat,92 avis,"Indienne, Fruits de mer et poisson",€€-€€€
596. Water en Brood,134 avis,€€-€€€,Menu
597. Bar Mokum,60 avis,"Bar, Européenne",€€-€€€
598. NENI Amsterdam,264 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
599. Quartier Putain,114 avis,"Bar, Café",€€-€€€
600. 't Vliegertje,144 avis,"Hollandaise, Bar",€€-€€€
601. Brut de Mer,240 avis,"Française, Fruits de mer et poisson",€€-€€€
602. Bij Paul,73 avis,"Hollandaise, Café",€€-€€€
603. Brasserie De Roode Leeuw,628 avis,Internationale,€€-€€€
604. Coffeeshop Greenhouse Effect,97 avis,Café,€€-€€€
605. Carbon Jordaan,55 avis,"Barbecue/Grillades, Européenne",€€-€€€
606. Het Stadspaleis,66 avis,"Hollandaise, Café",€
607. Café ONS,84 avis,"Hollandaise, Bar",€€-€€€
608. Bagels & Beans,237 avis,Café,€
609. De Kersentuin,207 avis,"Hollandaise, Internationale",€€€€
610. Café Hoppe,311 avis,"Hollandaise, Bar",€€-€€€
611. Gauchos - Beethovenstraat,308 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
612. The Black Dog,60 avis,"Bar, Internationale",€€-€€€
613. Duende,242 avis,Espagnole,€€-€€€
614. Kilimanjaro,138 avis,"Africaine, Éthiopienne",€€-€€€
615. Restaurant Bonjour,271 avis,"Française, Européenne",€€-€€€
616. India Roti Room,112 avis,"Indienne, Asiatique",€€-€€€
617. Takumi Ramen Kitchen Amsterdam,50 avis,"Japonaise, Asiatique",€
618. Pizzeria Amici,158 avis,"Italienne, Pizza",€€-€€€
619. BRASA bar & kitchen,235 avis,"Hollandaise, Bar",€€-€€€
620. Cafe Bern,310 avis,"Suisse, Européenne",€€-€€€
621. Cafe Smit & Voogt,180 avis,"Hollandaise, Bar",€€-€€€
622. Gandhi Restaurant,592 avis,"Indienne, Asiatique",€€-€€€
623. De Halve Maen,101 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
624. Impero Romano,225 avis,"Italienne, Méditerranéenne",€€-€€€
625. Café de Jaren,1 558 avis,"Hollandaise, Brasserie gastronomique",€€-€€€
626. Spang Makandra,305 avis,"Caraïbes, Asiatique",€
627. Zest Craft Beer&Food,85 avis,"Bar à bières, Bar",€€-€€€
628. Pizzeria O Sole Mio,285 avis,"Italienne, Pizza",€
629. Cafe Carbon,148 avis,"Steakhouse, Bar",€€-€€€
630. Café Martinot,172 avis,"Café, Européenne",€€-€€€
631. Royal San Kong,166 avis,"Chinoise, Asiatique",€€-€€€
632. Traverse House,183 avis,"Steakhouse, Européenne",€€-€€€
633. Letting,207 avis,"Hollandaise, Café",€
634. Restaurant Black Olive,59 avis,"Méditerranéenne, Européenne",€€-€€€
635. New King,1 411 avis,"Chinoise, Asiatique",€€-€€€
636. Fondue & Fondue,287 avis,"Internationale, Européenne",€€-€€€
637. LAVINIA GOOD FOOD,227 avis,"Libanaise, Café",€€-€€€
638. Maydanoz,130 avis,"Libanaise, Méditerranéenne",€€-€€€
639. Bistro Amsterdam,737 avis,"Hollandaise, Grillades",€€-€€€
640. Oud-Zuid,207 avis,"Hollandaise, Européenne",€€-€€€
641. Piccolo,75 avis,"Italienne, Méditerranéenne",€€-€€€
642. Meat Me Kosher,43 avis,"Moyen-Orient, Israélienne",€€-€€€
643. Warie's Thai Food,125 avis,"Asiatique, Thaï",€€-€€€
644. Restaurant Gary Loen,50 avis,"Fruits de mer et poisson, Internationale",€€-€€€
645. Surya,164 avis,"Indienne, Asiatique",€€-€€€
646. Pho 91,234 avis,"Asiatique, Vietnamienne",€€-€€€
647. Siam Thai Restaurant,71 avis,"Asiatique, Thaï",€€-€€€
648. Margherita Tutta la Vita,132 avis,"Italienne, Pizza",€
649. Kaasbar Amsterdam,64 avis,"Hollandaise, Européenne",€€-€€€
650. Morlang Cafe Restaurant,389 avis,Brasserie gastronomique,€€-€€€
651. Lunchcafe De Spiegel,264 avis,"Hollandaise, Bar",€€-€€€
652. Franggo,98 avis,"Grillades, Portugaise",€
653. Bar Brasserie OCCO,169 avis,"Bar, Internationale",€€-€€€
654. The Bulldog Palace Café,529 avis,"Américaine, Bar",€€-€€€
655. Restaurant Kien,37 avis,"Française, Fruits de mer et poisson",€€-€€€
656. Dragon I,146 avis,"Japonaise, Sushi",€€-€€€
657. Vicio Il Mastro Pastaio - Italian Restaurant & Sicilian Experience,64 avis,"Italienne, Méditerranéenne",€€-€€€
658. Lost in Amsterdam Lounge & Cafe,469 avis,Café,€€-€€€
659. La Parrillada,216 avis,"Italienne, Steakhouse",€€-€€€
660. VanOost Restaurant,31 avis,"Hollandaise, Fruits de mer et poisson",€€€€
661. Canvas,399 avis,"Hollandaise, Internationale",€€-€€€
662. Cosy by Mandy,161 avis,"Hollandaise, Européenne",€€-€€€
663. De Carrousel Wetering Circuit,306 avis,"Hollandaise, Européenne",€€-€€€
