Titre,Avis,Type,Price
 ATAME Tapasbar,428 avis,"Méditerranéenne, Européenne",€€-€€€
 Steakhaus Marzahn,126 avis,"Steakhouse, Barbecue/Grillades",€€€€
 Solino,320 avis,"Italienne, Pizza",€€-€€€
 Greek Food Olympia,44 avis,"Européenne, Grecque",€€-€€€
 East Restaurant,87 avis,"Chinoise, Asiatique",€€-€€€
 Annelies,41 avis,"Américaine, Allemande",€€-€€€
 Nihombashi,59 avis,"Japonaise, Sushi",€€-€€€
 El Dorado,433 avis,"Steakhouse, Européenne",€€-€€€
 Nobelhart & Schmutzig,367 avis,"Allemande, Européenne",€€€€
 Humbaba Falafel,58 avis,"Libanaise, Restauration rapide",€
 DAO by Meo,170 avis,"Asiatique, Thaï",€€-€€€
 The Meat,91 avis,"Steakhouse, Turque",€€€€
 Ayan,119 avis,"Philippine, Asiatique",€
 MAMMAM,93 avis,"Thaï, Vietnamienne",€
 Pizza Nostra,131 avis,"Italienne, Pizza",€
 Thomas Eck,280 avis,"Allemande, Européenne",€
 Pan Degli Angeli,197 avis,"Italienne, Pizza",€€-€€€
 Cafe Aroma,124 avis,"Italienne, Méditerranéenne",€€-€€€
 Bonjour Vietnam,44 avis,"Sushi, Asiatique",€€-€€€
 Bristol Bar,147 avis,"Allemande, Internationale",€€-€€€
 Trattoria Pane e Vino,55 avis,"Italienne, Méditerranéenne",€€-€€€
 Saporito Berlin,145 avis,"Italienne, Méditerranéenne",€€-€€€
 Shalimar,69 avis,"Indienne, Pakistanaise",€€-€€€
 Kurhaus Korsakow,197 avis,"Allemande, Européenne",€€-€€€
 BLOCK HOUSE Theodor-Heuss-Platz,230 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 La Buvette Weinbar,54 avis,"Française, Européenne",€€-€€€
 Izumi Restaurant-Sushi Bar,228 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Huong que,123 avis,"Asiatique, Vietnamienne",€
 Sorsi e Morsi,55 avis,"Italienne, Bar",€€-€€€
 Fugger-Grill,136 avis,"Restauration rapide, Turque",€
 Cucina Comoda,92 avis,"Italienne, Méditerranéenne",€€-€€€
 La Marianna,88 avis,"Italienne, Méditerranéenne",€€-€€€
 Chay Viet,105 avis,"Asiatique, Vietnamienne",€
 Restaurant Don Giovanni,193 avis,Italie du Nord,€
 Lebensmittel in Mitte,356 avis,"Allemande, Européenne",€€-€€€
 Onkel,163 avis,"Asiatique, Vietnamienne",€€-€€€
 WaWa,66 avis,"Asiatique, Coréenne",€€-€€€
 Lebensstern - Bar im Einstein,81 avis,"Bar, Bar à vins",€€-€€€
 White Lounge Berlin,58 avis,"Italienne, Restauration rapide",€
 Brasserie Le Paris,224 avis,"Française, Européenne",€€-€€€
 Ora,195 avis,Européenne,€€-€€€
 Strassenbraeu,53 avis,"Bar, Café",€€-€€€
 Mikoto,74 avis,"Japonaise, Sushi",€€-€€€
 Amici Amici Paste & Pizze,318 avis,"Italienne, Pizza",€€-€€€
 Salhino Restaurant,98 avis,"Europe de l'Est, Géorgienne",€€-€€€
 Trattoria Nardini,55 avis,"Italienne, Méditerranéenne",€€-€€€
 Betty'N Caty,181 avis,"Café, Européenne",€€-€€€
 DINEA Restaurant & Café,167 avis,"Allemande, Européenne",€
 Schuesseldienst Berlin,36 avis,Internationale,€
 Noto,119 avis,"Européenne, Europe centrale",€€-€€€
 Niko Niko Ramen,70 avis,"Japonaise, Asiatique",€€-€€€
 Sofram,53 avis,"Méditerranéenne, Turque",€
 Boltes Berliner Steakhaus,368 avis,"Allemande, Européenne",€€-€€€
 Sytu,54 avis,"Asiatique, Vietnamienne",€
 Gingi’s Izakaya,115 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Posh Bar,72 avis,-,
 Rickenbacker's,58 avis,"Bar, Pub",€€-€€€
 Funky Fisch,201 avis,Fruits de mer et poisson,€€-€€€
 Morgenrot,93 avis,Café,€
 Trattoria Del Corso,252 avis,"Italienne, Pizza",€€-€€€
 Burgermeister Potsdamer Platz,31 avis,"Américaine, Restauration rapide",€
 Pizzeria Meyman,50 avis,"Italienne, Pizza",€
 Green Flavor,74 avis,"Chinoise, Asiatique",€€-€€€
 Berliner Marcus Brau,277 avis,"Allemande, Bar",€€-€€€
 KOCHU KARU Restaurant,189 avis,"Espagnole, Coréenne",€€-€€€
 Kushinoya,91 avis,"Japonaise, Asiatique",€€-€€€
 La Piadina,40 avis,"Italienne, Pizza",€
 Marubi Ramen Charlottenburg,41 avis,"Japonaise, Asiatique",€
 Le Bon,114 avis,"Café, Internationale",€€-€€€
 I-Ke-Su,91 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Antipasteria Garbatella,88 avis,"Italienne, Pizza",€€-€€€
 T.Viet,60 avis,"Asiatique, Diner",€
 Shezan,306 avis,"Indienne, Asiatique",€€-€€€
 Pinoli Café-Restaurant,25 avis,"Italienne, Méditerranéenne",€€-€€€
 The Pizza Club,60 avis,"Italienne, Pizza",€€-€€€
 Gallo Nero,78 avis,"Italienne, Pizza",€€-€€€
 Kumpel & Keule,67 avis,"Américaine, Barbecue/Grillades",€€-€€€
 MarienBurgerie,119 avis,"Américaine, Restauration rapide",€
 Datscha,92 avis,"Brasserie gastronomique, Russe",€€-€€€
 Spaghetteria Loreta,74 avis,"Italienne, Pizza",€€-€€€
 Mauna Kea,74 avis,Café,€€-€€€
 Zazza Kaffeehaus,65 avis,Café,€
 M.Looi Sushi Bar,55 avis,Japonaise,€€-€€€
 simsim levantine eatery,59 avis,"Méditerranéenne, Saine",€€-€€€
 Nuova mirabella,89 avis,"Italienne, Pizza",€€-€€€
 Trattoria Antica Roma,49 avis,"Italienne, Pizza",€€-€€€
 Tianfuzius,109 avis,"Chinoise, Asiatique",€€-€€€
 YA-MAN Caribbean Soul food,71 avis,"Caraïbes, Jamaïcaine",€€-€€€
 Aufsturz,355 avis,"Allemande, Bar",€€-€€€
 Prinz Bistro,96 avis,"Restauration rapide, Turque",€
 Tadshikische Teestube,203 avis,"Internationale, Russe",€€-€€€
 Ristorante Rosati,89 avis,Italienne,€€-€€€
 Saigon Cuisine,112 avis,"Asiatique, Vietnamienne",€€-€€€
 Restauration 1840,1 697 avis,"Allemande, Bar",€€-€€€
 TISK Speisekneipe,58 avis,"Allemande, Européenne",€€-€€€
 Fishermans  Das Fischrestaurant,133 avis,"Allemande, Fruits de mer et poisson",€€-€€€
 Viet Checkpoint,17 avis,"Sushi, Asiatique",Menu
 Berliner Kartoffelhaus,597 avis,"Allemande, Bar",€€-€€€
 Herkules II,41 avis,Grecque,€€-€€€
 Kouzina,55 avis,"Méditerranéenne, Grecque",€€-€€€
 Café Friedrichs,42 avis,"Allemande, Café",€€-€€€
 Hum Vegan Cuisine,57 avis,"Asiatique, Vietnamienne",€€-€€€
 1687 Restaurant & Café,65 avis,"Européenne, Moderne",€€€€
 Simela Finest Food,96 avis,"Italienne, Pizza",€
 Ausspanne,50 avis,"Allemande, Café",€€-€€€
 Manhattan Burger,51 avis,"Américaine, Restauration rapide",€
 Cafe Restaurant le Journale,68 avis,"Italienne, Pizza",€€-€€€
 Zensation,33 avis,"Bar, Fruits de mer et poisson",€€-€€€
 Chay Long,31 avis,"Asiatique, Vietnamienne",€
 Cafe Neue Liebe,33 avis,Café,€
 Restaurant Tugra,167 avis,"Turque, Moyen-Orient",€€-€€€
 Linh Linh,50 avis,"Asiatique, Thaï",€
 Herr Rossi,98 avis,"Italienne, Méditerranéenne",€€-€€€
 Raj Mahaal,55 avis,Indienne,€€-€€€
 Spaetzle Club,66 avis,"Allemande, Européenne",€
 Asado Argentinisches Steakhouse,56 avis,"Steakhouse, Argentine",€€-€€€
 Mai Phai,125 avis,"Asiatique, Thaï",€€-€€€
 Cowei Restaurant,188 avis,"Sushi, Asiatique",€
 Lisboa Bar,102 avis,"Méditerranéenne, Européenne",€€-€€€
 Kebap with Attitude,77 avis,"Turque, Saine",€€-€€€
 Ajanta,34 avis,Indienne,€
 Swing Kitchen,44 avis,"Américaine, Restauration rapide",€
 Cafe Buondi,102 avis,Café,€€-€€€
 La Gino,53 avis,"Italienne, Café",€
 Wilhelms Burger,99 avis,"Américaine, Restauration rapide",€
 Hasir Ocakbaşı,895 avis,"Méditerranéenne, Barbecue/Grillades",€€-€€€
 Lêlê,17 avis,"Sushi, Asiatique",€€-€€€
 Weihenstephaner,902 avis,Allemande,€€-€€€
 Aromi e Sapori,87 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Imren,112 avis,"Restauration rapide, Turque",€
 CORDO,63 avis,"Européenne, Europe centrale",€€€€
 Mr. Vertigo,87 avis,"Café, Européenne",€
 Scotch & Sofa,148 avis,Pub,€€-€€€
 Ristorante Vira,105 avis,"Italienne, Pizza",€
 Schmidt Z&Ko,65 avis,"Allemande, Internationale",€€-€€€
 Super Concept Space,193 avis,Moderne,€€-€€€
 Muckrakers,44 avis,"Italienne, Pizza",€
 Fischfabrik,98 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
 Tomasa Villa Kreuzberg,227 avis,"Allemande, Européenne",€€-€€€
 Rüyam Gemüse Kebab,27 avis,"Restauration rapide, Turque",€
 Egger's Steakhaus,85 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Brasserie Le Bon Mori,62 avis,"Française, Européenne",€€-€€€
 Der Fischladen,112 avis,"Fruits de mer et poisson, Européenne",€€-€€€
 Zille-Stube,107 avis,"Allemande, Européenne",€€-€€€
 La Maison Bleue,29 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
 The Wilson's,227 avis,"Steakhouse, Grillades",€€€€
 Blackbeards Berlin,103 avis,"Américaine, Barbecue/Grillades",€€-€€€
 van Loon,197 avis,"Internationale, Européenne",€€-€€€
 Qadmous,187 avis,"Libanaise, Méditerranéenne",€€-€€€
 Belushi's Berlin Mitte,82 avis,"Bar, Internationale",€
 Gaststätte Walhalla,111 avis,"Allemande, Bar",€
 Lochner Weinwirtschaft,94 avis,"Allemande, Européenne",€€-€€€
 Kinnaree Thai,72 avis,"Asiatique, Thaï",€€-€€€
 MAREDO Steakhaus - Berlin am Gendarmenmarkt,542 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Chotto,33 avis,"Japonaise, Sushi",€€-€€€
 Burgers Berlin,62 avis,"Américaine, Restauration rapide",€
 Wu Kong,46 avis,"Asiatique, Thaï",€€-€€€
 Paracas II,90 avis,"Mexicaine, Péruvienne",€€-€€€
 Jolesch,303 avis,"Allemande, Autrichienne",€€-€€€
 Piazza Fontana,94 avis,"Italienne, Européenne",€€-€€€
 Restaurant KHUSHI,161 avis,"Indienne, Café",€€-€€€
 Spreeblick,166 avis,"Allemande, Européenne",€€-€€€
 Poveracci,61 avis,"Italienne, Méditerranéenne",€€-€€€
 Shaniu's House of Noodles,115 avis,"Chinoise, Asiatique",€
 Aleppo Supper club,45 avis,"Moyen-Orient, Arabe",€
 Eden Restaurant,99 avis,"Asiatique, Vietnamienne",€€-€€€
 Tönis Vietnamesische Küche,45 avis,"Asiatique, Vietnamienne",€
 Morelos,296 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Yaz Up,53 avis,"Café, Internationale",€
 Van Anh,112 avis,"Asiatique, Vietnamienne",€€-€€€
 PHO - Noodlebar (Kreuzberg),35 avis,"Asiatique, Vietnamienne",€€-€€€
 Anh Ba,45 avis,"Asiatique, Vietnamienne",€€-€€€
 El Pepe,52 avis,"Méditerranéenne, Européenne",€
 Restaurant Neffes,156 avis,"Internationale, Européenne",€€-€€€
 Swing Kitchen,41 avis,"Américaine, Restauration rapide",€
 Mami Camilla,230 avis,"Italienne, Pizza",€€-€€€
 The Brooklyn,286 avis,"Américaine, Steakhouse",€€€€
 Sasaya,314 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Newton Bar,281 avis,-,
 Hallmann & Klee,76 avis,Européenne,€€-€€€
 Beef Grill Club by Hasir,292 avis,"Américaine, Steakhouse",€€€€
 The Castle Berlin Mitte,89 avis,-,Menu
 L'Eustache,46 avis,"Française, Européenne",€€-€€€
 theNOname,47 avis,"Internationale, Européenne",€€€€
 Vietime,66 avis,"Asiatique, Vietnamienne",€
 Hüftgold,74 avis,"Allemande, Européenne",€€-€€€
 Thüringer Stuben,90 avis,"Allemande, Européenne",€€-€€€
 Fabrics im nhow Hotel Berlin,115 avis,"Allemande, Européenne",€€-€€€
 Donna Francesca,55 avis,"Italienne, Méditerranéenne",€€-€€€
 Chelany,71 avis,"Indienne, Pakistanaise",€€-€€€
 Strandbad Mitte,135 avis,"Café, Européenne",€€-€€€
 Gin Chilla,80 avis,-,
 Novotel Berlin Am Tiergarten,102 avis,"Bar, Méditerranéenne",€€-€€€
 Pho Co Restaurant,105 avis,"Asiatique, Vietnamienne",€
 Langano,71 avis,"Africaine, Éthiopienne",€€-€€€
 il pozzetto,93 avis,"Italienne, Méditerranéenne",€€-€€€
 Paracas,64 avis,"Mexicaine, Péruvienne",€€-€€€
 Heno Heno,54 avis,"Japonaise, Asiatique",€
 Opera Italiana,262 avis,"Italienne, Pizza",€€-€€€
 Patisserie Sarina,48 avis,"Française, Allemande",€€-€€€
 Esra,106 avis,"Libanaise, Restauration rapide",€
 1987 Xigon,46 avis,"Japonaise, Sushi",€€-€€€
 The Circus Cafe,55 avis,"Café, Internationale",€
 Talking Beans GmbH,31 avis,"Belge, Café",€
 Restaurant Guzulka,26 avis,"Europe de l'Est, Ukrainienne",€€-€€€
 Klo,74 avis,"Allemande, Bar",€€-€€€
 Trattoria Belmonte,68 avis,"Italienne, Méditerranéenne",€€-€€€
 HOLY FLAT!,40 avis,"Européenne, Saine",€€-€€€
 El Tinto,36 avis,Espagnole,€€-€€€
 HANS IM GLUECK Burgergrill & Bar,294 avis,"Américaine, Bar",€€-€€€
 Restaurant Scheune,159 avis,"Allemande, Européenne",€€-€€€
 Le Saint Amour,64 avis,"Française, Européenne",€€-€€€
 FineFood,30 avis,"Européenne, Europe centrale",€€-€€€
 Rocket & Basil,28 avis,"Allemande, Saine",€€-€€€
 Antichi Aromi,33 avis,"Italienne, Pizza",€€-€€€
 Dicke Paula,52 avis,Allemande,€
 Alt Berliner Weissbierstube,376 avis,"Allemande, Européenne",€€-€€€
 Trattoria Peretti,466 avis,"Italienne, Pizza",€€-€€€
 Taverna Kreta Minotaurus,97 avis,"Méditerranéenne, Européenne",€€-€€€
 Restaurant Alt-Spandau,45 avis,"Européenne, Croate",€€-€€€
 Lobby Lounge,96 avis,"Bar, Européenne",€€-€€€
 Maedchenitaliener,283 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Pane e le Rose,155 avis,"Italienne, Pizza",€€-€€€
 Dong A,44 avis,"Japonaise, Asiatique",€€-€€€
 Shi-Mai Restaurant,348 avis,"Sushi, Asiatique",€€-€€€
 Son Kitchen,40 avis,"Américaine, Restauration rapide",€€-€€€
 Sally Bowles,44 avis,"Allemande, Bar",€€-€€€
 IXTHYS,101 avis,"Asiatique, Coréenne",€
 Lutter und Wegner,2 043 avis,"Allemande, Autrichienne",€€-€€€
 Zola,336 avis,"Italienne, Pizza",€
 I Due Forni,716 avis,"Italienne, Pizza",€
 Bei Radi,51 avis,"Européenne, Croate",€€-€€€
 Becerro,56 avis,Steakhouse,€€-€€€
 Rizo Bar,53 avis,Bar,€€-€€€
 Tibet Haus,124 avis,"Asiatique, Tibétaine",€
 Falafel,47 avis,Moyen-Orient,€
 Wiener Beisl,188 avis,"Allemande, Autrichienne",€€-€€€
 Restaurant Rhodos,35 avis,"Méditerranéenne, Grecque",€€-€€€
 Restaurant Il Castello,40 avis,"Italienne, Européenne",€€-€€€
 Zur Alten Laterne,50 avis,Allemande,€€-€€€
 La Pica de Deli Mel,28 avis,"Latino, Restauration rapide",€
 Con Tho,57 avis,"Asiatique, Vietnamienne",€€-€€€
 Shiloh Vegetarian Cafe - Bistro,52 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
 Pots,85 avis,"Allemande, Moderne",€€-€€€
 Ristorante Bocca Felice,26 avis,Italienne,€€-€€€
 Babikyu,46 avis,"Barbecue/Grillades, Asiatique",€€-€€€
 Birra Italian Craft Beer,55 avis,"Italienne, Bar",€€-€€€
 Baeckerei & Eiscafe Bich Ha,33 avis,"Café, Européenne",€
 Lowkal,32 avis,"Café, Internationale",€€-€€€
 Mutzenbacher Schnitzel Puff,230 avis,"Allemande, Autrichienne",€€-€€€
 Umspannwerk Ost,156 avis,"Allemande, Européenne",€€-€€€
 Koshary Lux,67 avis,"Moyen-Orient, Égyptienne",€
 Mariona,87 avis,"Méditerranéenne, Européenne",€€-€€€
 Haus Sanssouci,89 avis,"Allemande, Européenne",€€-€€€
 victoria bar,128 avis,Bar,€€-€€€
 Café Bistro You're Welcome,47 avis,"Café, Européenne",€€-€€€
 MacLaren's Pub,136 avis,"Américaine, Bar",€€-€€€
 Restaurant Wilhelm,18 avis,"Française, Allemande",€€€€
 Berlin Pavillon,370 avis,"Allemande, Café",€
 Ristorante Pascarella,129 avis,"Italienne, Méditerranéenne",€€-€€€
 Mr. Imbiss,21 avis,"Américaine, Restauration rapide",€
 Little Green Rabbit - Unter den Linden,36 avis,"Restauration rapide, Européenne",€€-€€€
 Spice India,204 avis,"Indienne, Asiatique",€€-€€€
 Burgermeister Zoo,52 avis,"Américaine, Restauration rapide",€
 Bocca del Buon Gusto,56 avis,"Italienne, Méditerranéenne",€€-€€€
 MATANGA - Fusion Tapas & Cocktails,18 avis,"Péruvienne, Latino",€€-€€€
 madchen ohne abitur,63 avis,"Allemande, Internationale",€€-€€€
 Portofino,112 avis,"Italienne, Pizza",€€-€€€
 CURRY WOLF Ku'Damm,136 avis,"Allemande, Restauration rapide",€
 Unser Café,44 avis,"Café, Européenne",€
 AndaLucia Tapasbar & Restaurant,268 avis,"Méditerranéenne, Européenne",€€-€€€
 Hamy Sophie,64 avis,"Asiatique, Vietnamienne",€
 OVEST,113 avis,"Italienne, Européenne",€€-€€€
 Restaurant „Quê Choa”,24 avis,"Asiatique, Vietnamienne",€€-€€€
 Chez Jacques,215 avis,"Française, Méditerranéenne",€€-€€€
 Tonsai,58 avis,Thaï,€€-€€€
 Pizzeria,21 avis,"Italienne, Pizza",
 Shiori,56 avis,"Japonaise, Asiatique",€€€€
 Mom's Creation,55 avis,"Sushi, Asiatique",€€-€€€
 Hirsch & Eber,66 avis,Américaine,€€-€€€
 Que Pasa,708 avis,"Mexicaine, Latino",€€-€€€
 I Due Emigranti Bedienung Lahmt,142 avis,"Italienne, Pizza",€€-€€€
 Heimweh,31 avis,"Allemande, Restauration rapide",€€-€€€
 Bellboy Berlin,30 avis,"Méditerranéenne, Fusion",€€€€
 Panzerotto - Italian easy food,30 avis,"Italienne, Méditerranéenne",€€-€€€
 Chai Ji,100 avis,"Indienne, Asiatique",€
 Osteria Fiorello,71 avis,"Italienne, Méditerranéenne",€€-€€€
 Tiki Heart Cafe+Shop,75 avis,"Américaine, Bar",€
 Trattoria Libau,171 avis,"Italienne, Pizza",€€-€€€
 Loggia,138 avis,"Italienne, Pizza",€€-€€€
 Geh Veg,43 avis,Café,€
 Curry & Burger,60 avis,"Allemande, Restauration rapide",€
 Boccacelli,233 avis,"Italienne, Pizza",€€-€€€
 Hoa Lan,36 avis,"Sushi, Asiatique",€€-€€€
 La Casa Buena Vista,54 avis,"Caraïbes, Cajun & Créole",€€-€€€
 Matreshka,108 avis,"Européenne, Russe",€€-€€€
 Bavaria food Company Bavaria-Berlin,83 avis,"Allemande, Européenne",€€-€€€
 Saigon Com Nieu,86 avis,"Asiatique, Vietnamienne",€
 Il Casolare,462 avis,"Italienne, Pizza",€€-€€€
 Spandauer Bierbrunnen,70 avis,"Allemande, Européenne",€
 La Perle,73 avis,"Café, Européenne",€
 Parker Bowles,161 avis,"Internationale, Européenne",€€-€€€
 Sen Viet Berlin,20 avis,"Japonaise, Asiatique",€€-€€€
