Titre,Avis,Type,Price
1846. Chupenga Burritos & Salads,45 avis,"Mexicaine, Américaine",€
1847. Pane e Vino,150 avis,"Italienne, Pizza",€
1848. Lir Irish Bar,90 avis,"Irlandaise, Bar",€€-€€€
1849. Namaste Italia,13 avis,"Italienne, Indienne",€
1850. Civans Imbiss,18 avis,"Restauration rapide, Turque",€
1851. Nea Pizza 1889,13 avis,"Italienne, Pizza",
1852. NEM Berlin,32 avis,"Asiatique, Vietnamienne",€€-€€€
1853. China-Restaurant Panda,30 avis,"Chinoise, Asiatique",€€-€€€
1854. Kantini,45 avis,€€-€€€,
1855. Sawaddie,44 avis,"Asiatique, Thaï",€€-€€€
1856. FUTURA Neapolitan Pizza,46 avis,"Italienne, Pizza",€
1857. Trattoria da Ciro,26 avis,"Italienne, Pizza",€€-€€€
1858. Akropolis,19 avis,Grecque,€€-€€€
1859. Fellas Restaurant,61 avis,"Allemande, Europe centrale",€€-€€€
1860. Nachtigall Imbiss,23 avis,"Libanaise, Méditerranéenne",€
1861. 1000grad,21 avis,"Japonaise, Asiatique",€€-€€€
1862. Ashoka,101 avis,"Indienne, Asiatique",€
1863. Route 66,337 avis,Américaine,€€-€€€
1864. Nur Gemuse-Kebap,32 avis,"Restauration rapide, Turque",€
1865. Weinblatt,23 avis,"Méditerranéenne, Turque",€
1866. Mangiarbene di Giancarlo,44 avis,"Italienne, Méditerranéenne",€€-€€€
1867. Mykonos,21 avis,Grecque,€€-€€€
1868. Atlantic,98 avis,"Allemande, Bar",€€-€€€
1869. East Moon,63 avis,"Asiatique, Vietnamienne",€€-€€€
1870. Drei Flaschen,14 avis,"Française, Allemande",€€-€€€
1871. La Scarpetta,24 avis,"Italienne, Méditerranéenne",€€-€€€
1872. Manufactum Brot & Butter,61 avis,"Allemande, Café",€€-€€€
1873. Life Berlin,23 avis,"Japonaise, Asiatique",€€-€€€
1874. Suppeto,20 avis,"Diner, Soupes",€
1875. Mama Vân - Sài Gòn Deli,34 avis,"Asiatique, Vietnamienne",€
1876. Minh Huy,11 avis,Vietnamienne,
1877. Wen Cheng,15 avis,"Chinoise, Asiatique",€€-€€€
1878. Auguste Bar & Cafe,30 avis,"Bar, Café",€€-€€€
1879. Cordoba,30 avis,"Italienne, Steakhouse",€€-€€€
1880. GRACE Restaurant & Bar,324 avis,"Internationale, Fusion",€€€€
1881. Sardegna a Tavola,40 avis,Italienne,€€-€€€
1882. Nicki's Mommsen Caffe,16 avis,Bars-restaurants,€€-€€€
1883. Vogt`s Bierexpress,36 avis,Bar,€
1884. Curry Piraten,18 avis,"Allemande, Restauration rapide",€
1885. Dozo,23 avis,Japonaise,€
1886. Aaina Tempelhof,50 avis,Asiatique,€€-€€€
1887. I Golosi Briganti,57 avis,"Italienne, Pizza",€€-€€€
1888. Wirthaus an der Rehwiese,54 avis,"Allemande, Européenne",€€-€€€
1889. Restaurant Am Rosengarten,39 avis,"Allemande, Europe centrale",€€-€€€
1890. Borik-Grill,28 avis,"Allemande, Européenne",€€-€€€
1891. Hangi Sushi,25 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
1892. Krishna,37 avis,"Indienne, Asiatique",€€-€€€
1893. Anant Restaurant,22 avis,Indienne,€€-€€€
1894. Euphoria,106 avis,"Bar, Européenne",€€-€€€
1895. La Maria,35 avis,Italienne,€
1896. Mani In Pasta,25 avis,"Italienne, Pizza",€
1897. Grenander Cafehaus,140 avis,"Café, Européenne",€€-€€€
1898. Cozymazu,27 avis,"Café, Asiatique",€€-€€€
1899. Orlando,33 avis,"Italienne, Méditerranéenne",€€-€€€
1900. Da YVONNE Trattoria Pizzeria Toscana,54 avis,"Italienne, Pizza",€€-€€€
1901. BLOCK HOUSE Zehlendorf,81 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
1902. Supersonico,36 avis,"Italienne, Bar",€€-€€€
1903. Paris Bar,484 avis,"Française, Européenne",€€-€€€
1904. China-Restaurant Regent,12 avis,"Chinoise, Asiatique",€
1905. The BurgerBar Berlin,32 avis,"Américaine, Restauration rapide",€€-€€€
1906. Restaurant Fischschuppen,49 avis,Fruits de mer et poisson,€€-€€€
1907. DoHo Sushi,27 avis,"Japonaise, Sushi",€€-€€€
1908. Becketts Kopf,76 avis,Moderne,€€-€€€
1909. Berliner Wappen,26 avis,"Allemande, Européenne",€
1910. Domaines,51 avis,"Allemande, Européenne",€€-€€€
1911. Coco's Asia & Sushi Spezialitaten,19 avis,"Sushi, Asiatique",€€-€€€
1912. Finnegan's Irish Pub,24 avis,"Irlandaise, Bar",€€-€€€
1913. Shiso Burger,63 avis,"Américaine, Restauration rapide",€€-€€€
1914. Karagiosis,33 avis,"Européenne, Grecque",€
1915. Yogi-Ashram,46 avis,"Indienne, Asiatique",€
1916. Vietnam Restaurant & Sushibar,28 avis,"Sushi, Asiatique",€
1917. Restaurant Brunello,90 avis,"Italienne, Méditerranéenne",€€-€€€
1918. Chaiwala,19 avis,"Indienne, Asiatique",
1919. Kimchi Mama,10 avis,"Asiatique, Coréenne",€€-€€€
1920. Aki Tatsu,36 avis,"Japonaise, Sushi",€
1921. Tupac Berlin,28 avis,"Péruvienne, Latino",€€-€€€
1922. Penta Hotel,32 avis,"Allemande, Européenne",€€-€€€
1923. Chenab,45 avis,Indienne,€€-€€€
1924. Bab & Kimchi,36 avis,"Asiatique, Coréenne",€
1925. Garcon,72 avis,"Française, Européenne",€€-€€€
1926. Maya Indisches Restaurant & Cocktailbar,12 avis,Indienne,€€-€€€
1927. Pizzeria Metro,65 avis,"Italienne, Pizza",€
1928. Prater Biergarten,22 avis,"Allemande, Bar",€
1929. Mazza,16 avis,"Libanaise, Méditerranéenne",€€-€€€
"1930. Pizza Hut Berlin, Potsdamer Platz",201 avis,"Italienne, Pizza",€€-€€€
1931. La Bolognina,20 avis,Italienne,€
1932. Ristorante L'Olivo,38 avis,"Italienne, Méditerranéenne",€€-€€€
1933. Marthas Delicious Burgers,20 avis,Restauration rapide,€
1934. Tenur,18 avis,"Bar, Café",€
1935. Gullu Lahmacun,13 avis,Turque,€
1936. Vitruv,39 avis,"Européenne, Europe centrale",€€-€€€
1937. Dr. To's,64 avis,"Japonaise, Asiatique",€€-€€€
1938. Pizzeria Toros,30 avis,"Italienne, Pizza",€
1939. Royal Garden,145 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
1940. Hanabi,18 avis,"Japonaise, Sushi",€€-€€€
1941. Golgatha  Biergarten im Viktoriapark,84 avis,"Allemande, Bar",€€-€€€
1942. Restaurant/Bar Meilenstein,60 avis,"Steakhouse, Internationale",€€-€€€
1943. GoBento,24 avis,Japonaise,€€-€€€
1944. An einem Sonntag im August,113 avis,"Bar, Café",€
1945. Vanille & Marille,18 avis,€,
1946. Schlosscafé,31 avis,Allemande,€€-€€€
1947. Cancún III Berlin,136 avis,"Mexicaine, Latino",€€-€€€
1948. Café Extrablatt,76 avis,"Café, Européenne",€€-€€€
1949. Stammhaus Siemensstadt,34 avis,"Allemande, Européenne",€€-€€€
1950. Claudios Ars Vivendi,31 avis,"Italienne, Fruits de mer et poisson",€€-€€€
1951. Garda Pizza,25 avis,"Italienne, Pizza",€
1952. Shaan,56 avis,Indienne,€
1953. Domu Nosta,16 avis,"Italienne, Méditerranéenne",€€-€€€
1954. Viet's,26 avis,Vietnamienne,€
1955. Gasthaus Kronprinz,61 avis,"Allemande, Européenne",€€-€€€
1956. The Tree,47 avis,"Chinoise, Asiatique",€€-€€€
1957. Ouzeri Angeliki,9 avis,Grecque,€€-€€€
1958. Espresso Bar,20 avis,"Bar, Café",€
1959. Mahlzeit Kreuzberg,17 avis,Café,
1960. Kissho Sushi and more,22 avis,"Japonaise, Sushi",€€-€€€
1961. India Haus,23 avis,Indienne,€
1962. Don Quijote,121 avis,"Méditerranéenne, Européenne",€€-€€€
1963. Parkstern,38 avis,"Européenne, Fusion",€€-€€€
1964. Herkules,32 avis,"Espagnole, Grecque",€€-€€€
1965. Alte Pumpe,37 avis,Européenne,€€-€€€
1966. Teloneio Greek Taverna,10 avis,Grecque,€€-€€€
1967. Kamiko Sushi,17 avis,"Japonaise, Sushi",€€-€€€
1968. Ristorante Osteria Centrale Berlin,100 avis,"Italienne, Méditerranéenne",€€-€€€
1969. Restaurant Varadero,25 avis,"Caraïbes, Cubaine",€
1970. Trattoria Piccola Perla,17 avis,"Italienne, Fruits de mer et poisson",
1971. Chutnify,32 avis,"Indienne, Asiatique",€€-€€€
1972. clánndestino,14 avis,"Latino, Méditerranéenne",€€-€€€
1973. Sonmez,16 avis,Turque,€
1974. Yorma's,31 avis,Restauration rapide,€
1975. Atlantik Fisch Restaurant,66 avis,"Fruits de mer et poisson, Européenne",€€-€€€
1976. Cup Arkona,27 avis,"Café, Méditerranéenne",€€-€€€
1977. MIO mare,92 avis,Vietnamienne,€€-€€€
1978. Kebab Baba,60 avis,"Restauration rapide, Turque",€
1979. Oishinbo Restaurant & Bar,13 avis,"Sushi, Asiatique",€€-€€€
1980. Burgers Burgers,37 avis,"Américaine, Restauration rapide",€
1981. KUSHMANN'S,14 avis,"Italienne, Méditerranéenne",
1982. Rice In,32 avis,"Japonaise, Sushi",€
1983. Zum Alten Krug,33 avis,Allemande,€€-€€€
1984. Khartoum Sudanesischer Imbiss,15 avis,Perse,€
1985. Celtic Cottage,23 avis,"Bar, Pub",€
1986. B.Horn,20 avis,"Bar, Pub",€€-€€€
1987. Chi Dang Restaurant,16 avis,Vietnamienne,€€-€€€
1988. Trattoria Alberto Pizzeria,59 avis,"Italienne, Pizza",€€-€€€
1989. Ziko's Grill,154 avis,"Allemande, Européenne",€€-€€€
1990. Griechisches Restaurant Athen,12 avis,Grecque,€€-€€€
1991. Delizie D'Italia,88 avis,"Italienne, Méditerranéenne",€€-€€€
1992. Noumi,26 avis,"Asiatique, Saine",€€-€€€
1993. Cafe Tiffanys,86 avis,"Café, Européenne",€€-€€€
1994. Khwan,68 avis,Thaï,€€-€€€
1995. Bundesburger,9 avis,"Américaine, Allemande",
1996. Hoan Kiem,12 avis,"Asiatique, Vietnamienne",€€-€€€
1997. 7 Days Finest Fresh Food,13 avis,"Restauration rapide, Turque",€
1998. Vapiano,998 avis,"Italienne, Pizza",€€-€€€
1999. Core,26 avis,"Asiatique, Coréenne",€
2000. Molly Malones Irish Pub,11 avis,Irlandaise,€
2001. Lao Xiang,69 avis,"Chinoise, Asiatique",€€-€€€
2002. Villa Felice,34 avis,"Italienne, Européenne",€€-€€€
2003. Klx,30 avis,Moyen-Orient,€€-€€€
2004. Nola - Homemade Fried Chicken,10 avis,"Américaine, Cajun & Créole",€
2005. Do De Li,62 avis,"Chinoise, Asiatique",€€-€€€
2006. Tadka Indisches Restaurant,9 avis,"Indienne, Bar",Menu
2007. Mammam,18 avis,"Asiatique, Vietnamienne",€
2008. Hugo & Notte,25 avis,"Française, Allemande",€€-€€€
2009. Pino,27 avis,Italienne,€€-€€€
2010. Indian Dhaba Mira,14 avis,"Indienne, Asiatique",€
2011. Hanoi's Corner,39 avis,"Japonaise, Sushi",€€-€€€
2012. Trespassers,20 avis,"Espagnole, Guatémaltèque",€€-€€€
2013. Coréen,20 avis,"Asiatique, Coréenne",€€-€€€
2014. Restaurant Sandmann,25 avis,"Allemande, Européenne",€€-€€€
2015. Falafel Kantstrasse,9 avis,"Moyen-Orient, Arabe",€
2016. Josl,20 avis,"Allemande, Autrichienne",€€-€€€
2017. Sushi Number One,29 avis,"Japonaise, Sushi",€
2018. Masaya Restaurant,8 avis,"Libanaise, Méditerranéenne",Menu
2019. Arjun,30 avis,Indienne,€€-€€€
2020. Curry One,37 avis,"Allemande, Restauration rapide",€
2021. Ciao Italia,72 avis,"Italienne, Pizza",€
2022. Nuovo Mario Berlin Sud,59 avis,"Italienne, Méditerranéenne",€€€€
2023. Viet Pho,33 avis,"Asiatique, Vietnamienne",€
2024. W Pizza,44 avis,"Italienne, Pizza",€€-€€€
2025. Sicula Bar,12 avis,"Italienne, Bar",€€-€€€
2026. Vegano Flavors,9 avis,"Moyen-Orient, Arabe",€€-€€€
2027. Argentinisches Steakhaus Nonnendamm,77 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
2028. Hoppegarten,96 avis,"Allemande, Bar",€€-€€€
2029. Ristorante Rusticana,43 avis,"Italienne, Méditerranéenne",€
2030. Sugar Tapas Bar,29 avis,"Latino, Méditerranéenne",€€-€€€
2031. Royal Gourmet,37 avis,"Chinoise, Sushi",€€-€€€
2032. Korean Food Stories,27 avis,"Asiatique, Coréenne",€
2033. Tung Long,47 avis,"Asiatique, Vietnamienne",€
2034. Ristorante SAN MARCO Pizzeria,71 avis,Italienne,€
2035. Ksara,20 avis,"Libanaise, Méditerranéenne",€€-€€€
2036. Kin Dee,185 avis,Thaï,€€-€€€
2037. LIU ChengduWeidao - Chuan Chuan Xiang und Nudelhaus,21 avis,"Chinoise, Restauration rapide",€€-€€€
2038. Bar N°5,65 avis,"Internationale, Européenne",€€-€€€
2039. Sweet Cocos,36 avis,"Sushi, Asiatique",€
2040. Napolita,9 avis,"Italienne, Napolitaine",€€-€€€
2041. Saray Restaurant,52 avis,"Européenne, Turque",€€-€€€
2042. Blackbull Grillhouse,18 avis,"Steakhouse, Internationale",€€-€€€
2043. Trattoria Piazza Siciliana,41 avis,Italienne,€€-€€€
2044. Die Turnhalle,137 avis,"Allemande, Européenne",€€-€€€
2045. Restaurant Epavlis,50 avis,Grecque,€€-€€€
2046. Maison Blanche,45 avis,Européenne,€€-€€€
2047. Lawrence,114 avis,"Libanaise, Méditerranéenne",€€-€€€
2048. Restaurante Da Gianni Trattoria,55 avis,"Italienne, Méditerranéenne",€€-€€€
2049. Albert's Restaurant,67 avis,"Bar, Européenne",€€-€€€
2050. Chikogi,23 avis,"Barbecue/Grillades, Asiatique",€€-€€€
2051. Buddha Haus,58 avis,"Asiatique, Thaï",€
2052. Caffè-Bistro-Sport-Italia,80 avis,"Italienne, Pizza",€€-€€€
2053. Yummy Mummy Bistro,12 avis,"Italienne, polonaise",€€-€€€
2054. Annchen von Tharau,16 avis,"Allemande, Européenne",€€-€€€
2055. KooksKochen,10 avis,"Asiatique, Coréenne",€
2056. Zur Weissen Kastanie,42 avis,Allemande,€
2057. Turtle Pizza,16 avis,"Italienne, Pizza",€
2058. Mela,23 avis,Indienne,€€-€€€
2059. Spindler & Klatt,252 avis,"Européenne, Grillades",€€-€€€
2060. Der Hot Dog Laden,18 avis,Restauration rapide,€
2061. Siena,32 avis,Italienne,€€-€€€
2062. Restaurant Schlosspark-Grill,43 avis,"Méditerranéenne, Européenne",€€-€€€
2063. Alin Gaza Kitchen,15 avis,"Méditerranéenne, Saine",€
2064. Tucker Brunch Bar,9 avis,"Bar, Café",Menu
2065. Cafe Pförtner,56 avis,Internationale,€€-€€€
2066. Mesa,50 avis,"Libanaise, Méditerranéenne",€€-€€€
2067. Little Tokyo,26 avis,"Japonaise, Sushi",€€-€€€
2068. The Indique,8 avis,"Indienne, Moderne",€€-€€€
2069. Bar Milano,39 avis,"Italienne, Bar",€€-€€€
2070. Ristorante Diomira,293 avis,"Italienne, Pizza",€€-€€€
2071. Co Do Hue,20 avis,"Asiatique, Vietnamienne",€
2072. The Gin Room,11 avis,Bar,€€-€€€
2073. Taverna Argo,41 avis,"Européenne, Grecque",€€-€€€
2074. Vietbowl O Restaurant,14 avis,"Asiatique, Fusion",€€-€€€
2075. L'Orologio Restaurant & Bar,14 avis,"Italienne, Méditerranéenne",€€-€€€
2076. Restaurant Alverdes,27 avis,"Méditerranéenne, Asiatique",€€-€€€
2077. Al Andalus,32 avis,"Européenne, Espagnole",€€-€€€
2078. Viet Bowl,25 avis,"Asiatique, Vietnamienne",€€-€€€
2079. Kebapzade,45 avis,"Barbecue/Grillades, Turque",€€-€€€
2080. heimlich Treu,82 avis,"Allemande, Internationale",€€-€€€
2081. Asia Snack,22 avis,Asiatique,€
2082. Ristorante Al Dente,21 avis,"Italienne, Méditerranéenne",€€-€€€
2083. Borchardt,1 977 avis,"Allemande, Autrichienne",€€€€
2084. Piazza Bra,152 avis,"Italienne, Pizza",€€-€€€
2085. Café & Bar Norah,18 avis,Espagnole,€€-€€€
2086. Café Dreikäsehoch,38 avis,"Allemande, Café",€€-€€€
2087. Burgermann,8 avis,Restauration rapide,
"2088. Cafe am Neuen See, Biergarten",1 226 avis,"Allemande, Café",€€-€€€
2089. Bistro Bardot,90 avis,"Méditerranéenne, Européenne",€€-€€€
2090. Ristorante Pizzeria Parisi,21 avis,"Italienne, Européenne",€€-€€€
2091. Schiller-Klause,34 avis,"Allemande, Européenne",€
2092. Kumpel & Keule Speisewirtschaft,35 avis,"Allemande, Européenne",€€-€€€
2093. Der Schmarrnkaiser,13 avis,"Autrichienne, Européenne",€€-€€€
2094. Pizza Luna,86 avis,"Italienne, Pizza",€
2095. Linnen Cafe,22 avis,Café,€€-€€€
2096. Restaurant Charlotte,43 avis,Allemande,€€-€€€
2097. Pho Bay Restaurant,21 avis,Vietnamienne,€
2098. Bardolino,19 avis,"Italienne, Pizza",€€-€€€
2099. Asia Farmhouse,13 avis,"Chinoise, Asiatique",€
2100. Barbie Deinhoff's,48 avis,Pub,€€-€€€
2101. Bootshaus Stella am Lietzensee,71 avis,€€-€€€,
2102. Libanon Falafel,14 avis,"Libanaise, Restauration rapide",€
2103. Tee Tea The,23 avis,"Café, Britannique",€€-€€€
2104. Nour Libanesische Spezialitaten,16 avis,"Libanaise, Restauration rapide",
2105. Maharaja,51 avis,Indienne,€€-€€€
2106. Scent Restaurant,42 avis,"Allemande, Européenne",€€-€€€
2107. 23 Wallstreet at Park Plaza,50 avis,Internationale,€€-€€€
2108. Fasanen 47,15 avis,€€-€€€,
2109. Mahalo Poké Berlin,10 avis,Hawaïenne,€€-€€€
2110. One Lounge,37 avis,Bar,€€-€€€
2111. Abonim,42 avis,"Japonaise, Sushi",€€-€€€
2112. Wildeküche,26 avis,"Bar, Café",€€-€€€
2113. La Peccadille,7 avis,"Française, Espagnole",€€-€€€
2114. Cafe Knorke,14 avis,€,
2115. Grand Cafe - Saint Germain,42 avis,"Française, Européenne",€€€€
2116. Trofeo,58 avis,Européenne,€€-€€€
2117. Pankoff,17 avis,"Allemande, Europe centrale",€€-€€€
2118. Split-Grill,17 avis,"Européenne, Grillades",€€-€€€
2119. Kebapci Hamdi Baba Alt-Tempelhof,16 avis,"Restauration rapide, Turque",€€-€€€
2120. Café Casero,16 avis,"Café, Internationale",€
2121. Non Solo Vini,25 avis,"Italienne, Méditerranéenne",€€-€€€
2122. Preussisches Landwirtshaus,63 avis,"Allemande, Européenne",€€-€€€
2123. Himali,37 avis,"Indienne, Asiatique",€€-€€€
2124. Kaffeehaus Frau Lüske,54 avis,"Allemande, Café",€€-€€€
2125. Caphe-Hoa,9 avis,"Asiatique, Vietnamienne",€
2126. KARLOFF Lokalino,38 avis,"Italienne, Bar à vins",€€-€€€
2127. Trattoria L' Opera Siciliana,18 avis,"Italienne, Pizza",€€-€€€
2128. Hafenkuche,155 avis,"Allemande, Internationale",€€-€€€
2129. Taka Fish House,21 avis,Fruits de mer et poisson,€
2130. Pandoras Café,10 avis,"Américaine, Allemande",
2131. Saravanaa Bhavan,31 avis,Indienne,€€-€€€
2132. Sy Restaurant,45 avis,"Japonaise, Sushi",€€-€€€
2133. Da Piada,57 avis,"Italienne, Méditerranéenne",€€-€€€
2134. Stella del Kop,44 avis,"Italienne, Européenne",€€-€€€
2135. Salumeria da Pino,63 avis,"Italienne, Méditerranéenne",€€-€€€
2136. Seoul Garden,17 avis,"Asiatique, Coréenne",€€-€€€
2137. Hafen,37 avis,Pub,€€-€€€
